classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
154,SIA,,,,SNOWMAN,WARNER / MONKEY PUZZLE/ATLANTIC,2024,1,Greg Kurstin,,Sia,Greg Kurstin,2017-11-10,,
155,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2024,1,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
156,CALVIN HARRIS,SAM SMITH,,,DESIRE,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,1,Calvin Harris,BURNS,BURNS,Calvin Harris,2023-07-28,,
157,ZOLA,,,,AMBER,SONY MUSIC ENTERTAINMENT / AWA,2024,1,Kore,Aurélien Mazin,Zola,Kore,2022-11-18,,
158,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,1,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
159,EMINEM,,,,LOSE YOURSELF,POLYDOR / UNIVERSAL MUSIC,2024,1,Eminem,Jeff Bass,Eminem,Jeff Bass,2002-10-28,sample,Lose Yourself (Instrumental) - Eminem
160,JEAN-JACQUES GOLDMAN,,,,QUAND LA MUSIQUE EST BONNE,SONY MUSIC ENTERTAINMENT,2024,1,Jean-Jacques Goldman,,Jean-Jacques Goldman,,1982-09-27,sample,Putaclic 16 - Quand les viewers s’abonnent - ZeratoR
161,TIAKOLA,,,,200K,BSB PROD / M3LO WORLD / WATI B,2024,1,Flem,Nassir,Tiakola,,2023-12-01,sample,100K - Gazo
162,IMAGINE DRAGONS,,,,DEMONS,ONE RECORDS / INTERSCOPE RECORDS,2024,1,Alex da Kid,,Dan Reynolds,Wayne Sermon,2013-01-23,sample,​i started the UTSC to dariacore pipeline - ‍xaev
163,MARK RONSON,BRUNO MARS,,,UPTOWN FUNK,COLUMBIA,2024,1,Mark Ronson,Jeff Bhasker,Mark Ronson,Jeff Bhasker,2014-11-10,sample,I Don’t Believe You Want to Get Up and Dance (Oops!) - The Gap Band
164,GAZO,TIAKOLA,,,AFRIKANBADMAN,BSB PROD / M3LO WORLD / WATI B,2024,1,JAE5,Biggs (FRA),Gazo,Tiakola,2023-12-01,,
165,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2024,1,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
166,VIANNEY,,,,JE SUIS FOU,BELIEVE / TÔT OU TARD,2024,1,Renaud Rebillaud,,Vianney,Soprano,2023-11-10,,
167,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2024,1,Le Side,,OBOY,,2019-07-12,,
168,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,1,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
169,JOE DASSIN,,,,DANS LES YEUX D'EMILIE,SONY MUSIC ENTERTAINMENT / LEGACY RECORDINGS,2024,1,,,Claude Lemesle,Pierre Delanoë,,,
170,LUIDJI,,,,POUR DEUX ÂMES SOLITAIRES,WARNER / FOUFOUNE PALACE,2024,1,Ryan Koffi,Pee Magnum,Luidji,,2017-11-01,,
171,QUEEN,,,,DON'T STOP ME NOW,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,1,Roy Thomas Baker,Queen,Brian May,Freddie Mercury,1978-11-10,sample,Tour Overture - SET 69
172,ELOÏZ,,,,HEY BRO,BELIEVE / JO&CO,2024,1,,,,,,,
173,GILBERT MONTAGNÉ,,,,ON VA S'AIMER,LABEL PANTHEON / MERCURY RECORDS,2024,1,Gilbert Montagné,,Gilbert Montagné,Didier Barbelivien,,sample,Classrooms - A$AP Izzy
174,MÅNESKIN,,,,BABY SAID,RCA GROUP / EPIC,2024,1,Max Martin,SLY,Damiano David,Victoria,2023-01-20,,
175,THE POINTER SISTERS,,,,I'M SO EXCITED,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,1,Chris Christian,Richard Perry,Ruth Pointer,June Pointer,1982-09-01,sample,Cockney Medley - Bill Bailey
176,BILLIE EILISH,,,,"WHAT WAS I MADE FOR? [FROM THE MOTION PICTURE ""BARBIE""]",ONE RECORDS / UNIVERSAL MUSIC,2024,1,,,,,,,
177,THERAPIE TAXI,,,,ETÉ 90,PANENKA MUSIC,2024,1,Vincent Duteuil,Zaoui,,,2021-01-08,,
178,SDM,,,,RIHANNA,CAPITOL MUSIC FRANCE / CAPITOL,2024,1,H8MKRZ,,SDM,H8MKRZ,2021-04-09,interpolation,Bolide allemand - SDM
179,JUL,,,,J'OUBLIE TOUT,BELIEVE / LIGA ONE INDUSTRY,2024,1,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
180,LANA DEL REY,,,,SUMMERTIME SADNESS,ONE RECORDS / POLYDOR,2024,1,Emile Haynie,,Lana Del Rey,Rick Nowels,2012-01-27,sample,Marlon Brando - Caneda
181,DUA LIPA,,,,FEVER,WEA / WARNER RECORDS,2024,1,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
182,RIHANNA,,,,ONLY GIRL,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,1,Kuk Harrell,Sandy Vee,Mikkel Storleer Eriksen,Tor Erik Hermansen,2010-09-10,sample,Halbblutprinz - Carlos (DEU)
183,ALONZO,,,,TOUT VA BIEN,ONLY PRO,2024,1,SHK,Scar (FRA),Ninho,Naps,2022-05-20,,
184,VANCE JOY,,,,RIPTIDE,WEA / ATLANTIC,2024,1,John Castle,Edwin White,Vance Joy,,2013-03-22,sample,It seems it was all for naught - CHAOSVERUM
185,IMAGINE DRAGONS,,,,WAVES,POLYDOR / INTERSCOPE RECORDS,2024,1,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-07-01,,
186,LADY GAGA,,,,POKER FACE,ONE RECORDS / INTERSCOPE RECORDS,2024,1,RedOne,,Lady Gaga,RedOne,2008-09-23,sample,#PURRR - YT
187,DAVID GUETTA,,,,SEXY BITCH,WARNER / EMI FRANCE,2024,1,David Guetta,,Giorgio Tuinfort,Sandy Vee,2009-07-24,sample,Don’t Let Sexy Memories Go - DJ Georgia
188,MORAD,,,,SE GRITA,ORCHARD / M.D.L.R,2024,1,SHB,Nuviala,JuL,Morad,2023-05-12,,
189,NIRVANA,,,,SMELLS LIKE TEEN SPIRIT,ONE RECORDS / GEFFEN,2024,1,Butch Vig,,Kurt Cobain,Krist Novoselic,1991-09-10,sample,Wild Thing - The Troggs
190,SIA,,,,CHEAP THRILLS,SONY MUSIC ENTERTAINMENT / MONKEY PUZZLE RECORDS/RCA RECORDS,2024,1,Greg Kurstin,,Greg Kurstin,Sia,2016-02-11,sample,United State of Pop 2016 (Into Pieces) - DJ Earworm
191,ONEREPUBLIC,,,,RUNAWAY,ONE RECORDS / POLYDOR,2024,1,,,,,,,
192,WERENOI,,,,10.03.2023,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,1,Camaya,Matojah,Werenoi,Camaya,2023-02-23,,
193,BURNA BOY,,,,CITY BOYS,WEA / ATLANTIC US,2024,1,MD$,Ruuben,Burna Boy,Jeremih,2023-08-25,sample,Birthday Sex - Jeremih
194,LOI,ROBIN,,,GOLD,WEA / VOLKSMUSIC/WM GERMANY,2024,1,Klosely,,Loi,René Miller,2022-09-16,,
195,SCH,,,,JE LA CONNAIS,CAPITOL MUSIC FRANCE / MILLENIUM,2024,1,Kore,,SCH,,2016-04-25,,
196,MENTISSA,,,,MAMMA MIA,BELIEVE / TÔT OU TARD,2024,1,,,Vianney,,2022-11-18,sample,PANNONIA - DESH
197,COLDPLAY,,,,VIVA LA VIDA,WARNER / PARLOPHONE UK,2024,1,Brian Eno,Markus Dravs,Chris Martin,Guy Berryman,2008-05-25,sample,Fallen Primadonna - Himynameisshan.
198,JAIN,,,,MAKEBA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,1,Yodelice,,Jain,,2015-06-22,sample,CALORAZO - Bulin 47
199,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2024,1,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
200,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2024,1,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
1,JUNGELI,,,,PETIT GÉNIE,"CAPITOL MUSIC FRANCE / NEXT GÉNÉRATION, 2054 RECORDS, FULGU PROD",2024,2,DJ Wiils,,Jungeli,Abou Debeing,2023-08-04,,
2,FAVÉ,,,,FLASHBACK,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2024,2,DJ Bellek,Sam Tiba,Gazo,Favé (FRA),2023-09-15,,
3,IÑIGO QUINTERO,,,,SI NO ESTÁS,BELIEVE / ACQUSTIC,2024,2,iñigo quintero,,iñigo quintero,,2022-09-23,sample,Wenn du lächelst - Milano
4,KEBLACK,,,,LAISSE MOI,BELIEVE / MOTEMA RECORDS,2024,2,Seny Silva,Maximilien Silva,KeBlack,,2023-09-08,,
5,DADJU,TAYC,,,I LOVE YOU,BELIEVE / PLAY TWO,2024,2,Nyadjiko,Yannick Péraste,Dadju,Tayc,2023-12-08,,
6,SOOLKING,,,,CASANOVA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,2,Voluptyk,Nass Brans,Soolking,Gazo,2023-07-06,sample,1er Gaou - Magic System
7,JUL,SDM,,,J'FAIS PLAISIR À LA ZONE,BELIEVE / D'OR ET DE PLATINE,2024,2,Boumidjal,HoloMobb,JuL,SDM,2023-12-08,,
8,SANTA,,,,POPCORN SALÉ,WARNER / PARLOPHONE (FRANCE),2024,2,,,,,2022-03-25,,
9,YAMÊ,,,,BÉCANE - A COLORS SHOW,COLORSXSTUDIOS,2024,2,Yamê (FRA),Pandrezz,Yamê (FRA),,2023-06-02,,
10,TATE MCRAE,,,,GREEDY,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,2,Ryan Tedder,Jasper Harris,Tate McRae,Amy Allen,2023-09-15,sample,Promiscuous - Nelly Furtado
11,GAZO,TIAKOLA,,,NOTRE DAME,BSB PROD / M3LO WORLD / WATI B,2024,2,SHK,Eliasodt (Elias),Gazo,Tiakola,2023-12-01,,
12,DUA LIPA,,,,HOUDINI,WEA / WARNER RECORDS,2024,2,Danny L Harle,Kevin Parker,Dua Lipa,Caroline Ailin,2023-11-09,interpolation,Demeanor - Pop Smoke
13,TEDDY SWIMS,,,,LOSE CONTROL,WEA / WARNER RECORDS,2024,2,Ammo,Julian Bunetta,Teddy Swims,Ammo,2023-06-23,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
14,HEUSS L'ENFOIRÉ,GAZO,,,SAIYAN,BELIEVE / 150 PROD / STRAW PRODUCTION,2024,2,Zeg P,,Gazo,Heuss L’enfoiré,2023-06-02,sample,COWBOY RACISTE - Madi Polochon (crazy 🕺🪩)
15,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / CAPITOL,2024,2,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
16,SIA,,,,GIMME LOVE,WEA / ATLANTIC RECORDS,2024,2,Jesse Shatkin,,Sia,Jesse Shatkin,2023-09-13,interpolation,Lighthouse - Georgia Ku
17,MERVEILLE,,,,CITADELLE,MERVEILLE,2024,2,Zafy,Gaby (FRA),Merveille,,2023-12-22,sample,DEO - JDK Johnny
18,JUL,,,,BEUH D'HOLLANDE,BELIEVE / D'OR ET DE PLATINE,2024,2,JuL,,JuL,,2023-12-08,,
19,OFENBACH,NORMA JEAN MARTINE,,,OVERDRIVE,WARNER / ELEKTRA FRANCE,2024,2,Jen Jis,Ofenbach,Alexander Hauer,César Laurent de Rummel,2023-10-06,interpolation,Cambodia - Kim Wilde
20,SHAY,NISKA,,,SANS COEUR,BECAUSE / JOLIE GARCE RECORDS / BECAUSE MUSIC,2024,2,Shay,Jo A Touch,Shay,Niska,2023-11-10,,
21,DOJA CAT,,,,PAINT THE TOWN RED,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2024,2,Earl on the Beat,Karl Rubin,Doja Cat,DJ Replay,2023-08-04,sample,Walk On By - Dionne Warwick
22,GAZO,TIAKOLA,,,CARTIER,BSB PROD / M3LO WORLD / WATI B,2024,2,SHK,,Gazo,Tiakola,2023-12-01,,
23,KENYA GRACE,,,,STRANGERS,WEA / WARNER RECORDS/MAJOR RECORDINGS,2024,2,Kenya Grace,,Kenya Grace,,2023-09-01,sample,л0маYOU (⁠´⁠∩⁠｡⁠•⁠ ⁠ᵕ⁠ ⁠•⁠｡⁠∩⁠`⁠) - N0TINIGΛMI
24,LOREEN,,,,TATTOO,ONE RECORDS / POLYDOR,2024,2,Thomas G:son,Peter Boström,Loreen,Cazzi Opeia,2023-02-25,sample,Tattoo - Malin Akerman
25,JUL,PLK,,,POSTICHÉ,BELIEVE / D'OR ET DE PLATINE,2024,2,Mehsah,,JuL,PLK,2023-12-08,,
26,BENNETT,,,,VOIS SUR TON CHEMIN,WEA / WARNER MUSIC CENTRAL EUROPE,2024,2,,,,,2004-01-01,,
27,PLK,,,,PÉRIPH,PANENKA MUSIC,2024,2,Lucci’ (FRA),,PLK,,2023-12-15,,
28,KAARIS,,,,PANAMA,VIRGIN MUSIC FRANCE / OG RECORDS,2024,2,Ponko,,Kaaris,Hamza,2023-12-15,,
29,CASSÖ,RAYE,D-BLOCK EUROPE,,PRADA,SONY MUSIC ENTERTAINMENT / B1,2024,2,cassö,,RAYE,Adam Williams,2023-08-10,,
30,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2024,2,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
31,SATIVAMUSIC,MORAD,GIMS,,SEYA,BELIEVE / SATIVA MUSIC,2024,2,Renaud Rebillaud,,Morad,GIMS,2023-10-06,,
32,DAVID KUSHNER,,,,DAYLIGHT,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,2,Rob Kirwan,,Livingston,Boon,2023-04-14,sample,Last Time - Eli Youngblood
33,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,2,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
34,DAVE/TIAKOLA,,,,MERIDIAN,VIRGIN MUSIC FRANCE / NEIGHBOURHOOD RECORDINGS,2024,2,,,,,2023-08-24,,
35,TIAKOLA,,,,MEUDA,WATI-B,2024,2,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
36,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,2,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
37,JOSEPH KAMEL,,,,CELUI QUI PART,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,2,Alban Lico,,Joseph Kamel,Léo Chatelier,2023-06-09,,
38,SLIMANE,,,,MON AMOUR,CAPITOL MUSIC FRANCE / NOE MUSIC,2024,2,Yaacov Salah,Meïr Salah,Slimane,Meïr Salah,2023-11-08,sample,​dans les balles - ​abel31
39,TYLA,,,,WATER,SONY MUSIC ENTERTAINMENT / FAX RECORDS/EPIC,2024,2,Sammy Soso,Rayo,Tyla,Sammy Soso,2023-07-28,sample,Without My Heart - TDG
40,JOSMAN,,,,AILLEURS,SIDELINE,2024,2,MYSTR,S. lyre,Josman,,2023-10-28,,
41,DUA LIPA,,,,DANCE THE NIGHT,WEA / ATLANTIC RECORDS,2024,2,Mark Ronson,Picard Brothers,Dua Lipa,Andrew Wyatt,2023-05-26,sample,Forget Me Nots - Patrice Rushen
42,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2024,2,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
43,JECK,,,,PARAPLUIE,BELIEVE / PLAY TWO,2024,2,Erick Ness,,Erick Ness,Alex Keil,2023-08-24,,
44,WERENOI,,,,TU CONNAIS,BELIEVE / ALLPOINTS,2024,2,Ovicalaprod,,Werenoi,Ovicalaprod,2023-09-22,interpolation,Chaud* - Werenoi
45,DAVID GUETTA,KIM PETRAS,,,WHEN WE WERE YOUNG,WARNER / PARLOPHONE UK,2024,2,David Guetta,T.I Jakke,David Guetta,T.I Jakke,2023-11-10,interpolation,The Logical Song - Supertramp
46,KERCHAK,ZIAK,,,T'AIMERAIS,SONY MUSIC ENTERTAINMENT / LABEL BLUE SKY,2024,2,Lowonstage,Franklin (FRA),Kerchak,Ziak,2023-12-15,interpolation,Je te promets - Zaho
47,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2024,2,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
48,JOGGA,WILSKO,7IA,,SKEU SKEU,WARNER / ELEKTRA FRANCE,2024,2,Mr. Punisher,Swoosha,Wilsko,7ia,2023-09-20,,
49,JACK HARLOW,,,,LOVIN ON ME,WARNER / GENERATION NOW/ATLANTIC,2024,2,OZ,Nik D,Jack Harlow,OZ,2023-11-10,sample,Whatever - Cadillac Dale
50,ZARA LARSSON,,,,ON MY LOVE,SONY MUSIC ENTERTAINMENT / SOMMER HOUSE/EPIC,2024,2,David Guetta,Giorgio Tuinfort,Zara Larsson,David Guetta,2023-09-15,,
51,IMAGINE DRAGONS,,,,CHILDREN OF THE SKY,ONE RECORDS / INTERSCOPE RECORDS,2024,2,Mattman & Robin,Bethesda Softworks,Dan Reynolds,Wayne Sermon,2023-08-30,,
52,GAZO,,,,100K,BSB PROD / M3LO WORLD / WATI B,2024,2,Flem,,Gazo,,2023-12-01,sample,200K - Tiakola
53,NINHO,AYRA STARR,,,NO LOVE,REC. 118 / JEFE PRODUCTIONS,2024,2,Manu Manu,Leveatz,Ninho,Ayra Starr,2023-06-30,,
54,GAZO,TIAKOLA,,,MAMI WATA,BSB PROD / M3LO WORLD / WATI B,2024,2,Nyadjiko,Shiruken Music,Gazo,Tiakola,2023-12-01,,
55,DJADJA,DINAZ,,,AÏCHA,BELIEVE / CARRÉ MUSIC,2024,2,Douki,WMK,Djadja,Dinaz,2023-12-15,,
56,VIANNEY,ZAZIE,,,COMMENT ON FAIT,BELIEVE / TÔT OU TARD,2024,2,Vianney,Zazie,Vianney,Zazie,2023-08-18,,
57,PLK,,,,NOUVELLES,PANENKA MUSIC,2024,2,Senpaï Katchy,FREAKEY!,PLK,,2023-04-14,,
58,WERENOI,,,,LA LEAGUE,BELIEVE / PGP RECORDS,2024,2,Robin Crollet,,Werenoi,,2021-03-03,,
59,LEWIS CAPALDI,,,,WISH YOU THE BEST EP,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,2,,,,,,,
60,PLK,,,,DEMAIN,PANENKA MUSIC,2024,2,Boumidjal,,PLK,,2023-04-14,,
61,JUL,TIAKOLA,,,MINÉ SUR PANAME,BELIEVE / D'OR ET DE PLATINE,2024,2,Boumidjal,HoloMobb,JuL,Tiakola,2023-12-08,,
62,NINHO,CENTRAL CEE,,,EUROSTAR,REC. 118 / JEFE PRODUCTIONS,2024,2,Boumidjal,HoloMobb,Ninho,Central Cee,2023-06-30,,
63,LOUANE,,,,SECRET,ISLAND DEF JAM,2024,2,Tristan Salvati,,Louane,,2022-10-09,interpolation,Secret (sad orchestra) - Louane
64,KYO,COEUR DE PIRATE,,,DERNIÈRE DANSE,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,2,Kyo,François Delabrière,Kyo,,2003-04-18,sample,Clairvoyance - Hexakil
65,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,2,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
66,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNE MUSIC,2024,2,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
67,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,2,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
68,BAD BUNNY,,,,MONACO,ORCHARD / RIMAS ENTERTAINMENT LLC,2024,2,MAG,La Paciencia,Bad Bunny,Charles Aznavour,2023-10-13,sample,Hier encore - Charles Aznavour
69,ZOKUSH,,,,1 2 3 4,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,2,Hoodstar,Prince d’Arabee,RK,Zokush,2023-06-23,,
70,BECKY G,,,,ARRANCA,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2024,2,HoneyBoos,Alexander “A.C.” Castillo,Becky G,Omega El Fuerte,2023-03-10,,
71,GAZO,,,,DIE,BSB PROD,2024,2,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
72,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2024,2,,,,,,,
73,KENDJI GIRAC,VIANNEY,,,LE FEU,ISLAND DEF JAM,2024,2,Renaud Rebillaud,,Kendji Girac,Vianney,2022-11-11,,
74,AYRA STARR,,,,RUSH,MAVIN RECORDS,2024,2,Andre Vibez,Hoops,Ayra Starr,,2022-09-16,,
75,NUIT INCOLORE,,,,DÉPASSÉ,CINQ 7,2024,2,Nuit incolore,,Nuit incolore,,2022-12-15,,
76,JUL,ALONZO,,,LA FUSION,BELIEVE / D'OR ET DE PLATINE,2024,2,JuL,,JuL,Alonzo,2023-12-08,,
77,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / CAPITOL,2024,2,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
78,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2024,2,HuFel Beatz,,Werenoi,,2022-08-08,,
79,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2024,2,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
80,JUL,,,,J'FAIS QUE DANSER,BELIEVE / D'OR ET DE PLATINE,2024,2,Mb Beats,,JuL,,2023-11-03,,
81,JUL,,,,BATTISTU,BELIEVE / D'OR ET DE PLATINE,2024,2,Banshee (beatmaker),,JuL,,2023-12-08,,
82,VIANNEY,,,,JE SUIS FOU,BELIEVE / TÔT OU TARD,2024,2,Renaud Rebillaud,,Vianney,Soprano,2023-11-10,,
83,TRINIX,,,,THE MAGIC KEY,ORCHARD / PEOPLE WANT TO DANCE,2024,2,Trinix,,,,2023-04-07,,
84,MARNIK/NAELECK/VINAI,,,,BOYZ IN PARIS,SONY MUSIC ENTERTAINMENT / SIGNATUNE,2024,2,Marnik,Naeleck,JAY-Z,Kanye West,2023-07-28,,
85,GAZO,,,,FLEURS,BSB PROD,2024,2,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
86,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2024,2,,,,,2011-08-16,,
87,GAULOIS,,,,JOLIE,SONY MUSIC ENTERTAINMENT / LA G CORP / TIENS TIENS RETIENS,2024,2,Atlas On The Track,Exi (FRA),GAULOIS,Ninho,2023-01-13,,
88,ONE REPUBLIC,,,,I AIN'T WORRIED,ONE RECORDS / UNIVERSAL MUSIC,2024,2,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
89,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,2,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
90,LOUANE,,,,PARDONNE-MOI,ISLAND DEF JAM,2024,2,,,,,,,
91,VANCE JOY,,,,RIPTIDE,WEA / ATLANTIC,2024,2,John Castle,Edwin White,Vance Joy,,2013-03-22,sample,It seems it was all for naught - CHAOSVERUM
92,SOPHIE ELLIS-BEXTOR,,,,MURDER ON THE DANCEFLOOR,MCA / PANIC,2024,2,Gregg Alexander,Matt Rowe,Gregg Alexander,Sophie Ellis-Bextor,2001-12-03,sample,Love Me Not - Skepta
93,UZI,,,,AKRAPO 7,BELIEVE / RPB MUSIC,2024,2,Lil Ben,,UZI (FRA),,2023-10-27,,
94,ROSALÍA,RAUW ALEJANDRO,,,BESO,SONY MUSIC ENTERTAINMENT / COLUMBIA RECORDS/DUARS ENTERTAINMENT/SONY MUSIC LATIN,2024,2,Noah Goldstein,Sir Dylan,ROSALÍA,Rauw Alejandro,2023-03-24,sample,Chakalitos - Angi Fire
95,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2024,2,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
96,NO LIMIT,,,,LA RUE,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2024,2,Phazz,,Gazo,Damso,2023-05-11,,
97,JUL,,,,SENSATIONS,BELIEVE / D'OR ET DE PLATINE,2024,2,Boumidjal,,JuL,,2023-11-24,,
98,BILLIE EILISH,,,,"WHAT WAS I MADE FOR? [FROM THE MOTION PICTURE ""BARBIE""]",ONE RECORDS / UNIVERSAL MUSIC,2024,2,,,,,,,
99,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2024,2,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
100,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2024,2,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
101,TAYLOR SWIFT,,,,CRUEL SUMMER,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,2,Taylor Swift,Jack Antonoff,St. Vincent,Jack Antonoff,2019-08-23,sample,Cruel Number - David0Mario
102,DJADJA,DINAZ,,,CAPITAINE,BELIEVE / CARRÉ MUSIC,2024,2,Akuma Tracks,,Djadja,Dinaz,2023-03-17,,
103,NEGRITO,NINHO,,,KARMA,BELIEVE / PLAY TWO,2024,2,Max & Seny,,Negrito,Ninho,2024-01-05,,
104,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2024,2,Le Side,,OBOY,,2019-07-12,,
105,HOUDI,ZIAK,,,MODE HARDCORE,WARNER / LA RÊVERIE,2024,2,Boya Blunt,OB (FRA),HOUDI,Ziak,2024-01-05,,
106,KERCHAK,,,,2006,SONY MUSIC ENTERTAINMENT / LABEL BLUE SKY,2024,2,Lowonstage,GRKS,Kerchak,Lowonstage,2024-01-05,,
107,THE WEEKND,,,,DIE FOR YOU,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,2,The Weeknd,Cashmere Cat,The Weeknd,Cirkut,2016-11-25,sample,Blocked (Interlude) - Lamont Lawrence
108,GAZO,TIAKOLA,,,24/34,BSB PROD / M3LO WORLD / WATI B,2024,2,Jo Caleb,Kyle Evans,Gazo,Tiakola,2023-12-01,,
109,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,2,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
