classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
160,HAMZA,,,,BAC +12,REC. 118,2020,1,Nico Bellagio,,Koba LaD,Hamza,2019-12-20,,
161,BRAMSITO,,,,HABIBA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,1,Trent 700,Marti4K,Bramsito,,2019-12-20,,
162,KYGO,WHITNEY HOUSTON,,,HIGHER LOVE,KYGO/RCA RECORDS,2020,1,Kygo,Narada Michael Walden,Steve Winwood,Will Jennings,2019-06-28,,
163,DAFT PUNK,PHARRELL WILLIAMS,,,GET LUCKY,SMI COL,2020,1,,,,,,,
164,MABEL,,,,DON'T CALL ME UP,MERCURY MUSIC GROUP / POLYDOR,2020,1,Steve Mac,,​​kamille,Mabel,2019-01-18,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
165,CAMILA CABELLO,,,,LIAR,SYCO MUSIC/EPIC,2020,1,The Monsters & Strangerz,watt,watt,Malin Berggren,2019-09-05,sample,All Night Long (All Night) - Lionel Richie
166,PNL,,,,BLANKA,QLF RECORDS,2020,1,Yann Dakta & Rednose,,Ademo,N.O.S,2019-04-05,,
167,LOMEPAL,,,,REGARDE-MOI,IDOL / PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,1,Maximilien Rivolet,Mona Baudet,Lomepal,,2019-10-25,,
168,BLACKBEAR,,,,HOT GIRL BUMMER,POLYDOR / INTERSCOPE RECORDS,2020,1,Andrew Goldstein,blackbear,blackbear,Andrew Goldstein,2019-08-23,sample,Megan’s Summer - Abtlastnite
169,HARRY STYLES,,,,ADORE YOU,COLUMBIA,2020,1,Kid Harpoon,Tyler Johnson,Tyler Johnson,Amy Allen,2019-12-06,sample,When the world is ending but the soundtrack is nice - John Fassold
170,DOSSEH,MAES,,,L'ODEUR DU CHARBON,CAPITOL MUSIC FRANCE / SPKTAQLR,2020,1,Josh (FRA),,Dosseh,Maes,2019-06-28,interpolation,Facetime - Mister V
171,THE BLACK EYED PEAS,,,,I GOTTA FEELING,INTERSCOPE,2020,1,,,,,,,
172,SCH,GIMS,,,BADEN BADEN,REC. 118,2020,1,Guilty,,Guilty,GIMS,2019-11-29,,
173,KAZA,,,,COMBIEN,ELEKTRA FRANCE,2020,1,RJacks & Masta,,Kaza,,2019-11-29,,
174,GRADUR,NINHO,,,BLH,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,1,Tommy On The Track,,Ninho,Gradur,2019-11-29,,
175,JACKBOYS,POP SMOKE,TRAVIS SCOTT,,GATTI,CACTUS JACK / EPIC,2020,1,AXL Beats,808 Melo,Petr Klapka,AXL Beats,2019-12-27,sample,Prosvícení - Mahagon
176,BRAMSITO,BOOBA,,,SALE MOOD,CAPITOL MUSIC FRANCE / CAPITOL,2020,1,DJ Wiils,,Booba,Bramsito,2018-11-02,,
177,INDOCHINE,,,,L'AVENTURIER,SMART / RCA RECORDS LABEL,2020,1,Patrick Chevalot,​Patrick Le Morvan,Nicola Sirkis,,1982-11-15,,
178,VALD,,,,JOURNAL PERSO II,CAPITOL MUSIC FRANCE / MILLENIUM,2020,1,Sofiane Pamart,Seezy,Vald,,2019-09-13,,
179,CHICO ROSE,AFROJACK,,,SAD,SPINNIN' RECORDS,2020,1,AFROJACK,Chico Rose,XXXTENTACION,John Cunningham,2019-08-30,,
180,MARK RONSON,BRUNO MARS,,,UPTOWN FUNK,COLUMBIA,2020,1,Mark Ronson,Jeff Bhasker,Mark Ronson,Jeff Bhasker,2014-11-10,sample,I Don’t Believe You Want to Get Up and Dance (Oops!) - The Gap Band
181,TYGA,,,,AYY MACARENA,COLUMBIA/LAST KINGS RECORDS,2020,1,Pliznaya,,Tyga,J Balvin,2019-11-13,sample,Macarena (Bayside Boys Remix) - Los del Río
182,LADY GAGA,BRADLEY COOPER,,,I'LL NEVER LOVE AGAIN,UNIVERSAL MUSIC,2020,1,Benjamin Rice,Lady Gaga,Aaron Raitiere,Hillary Lindsey,2018-10-05,,
183,TRYO,,,,L'HYMNE DE NOS CAMPAGNES 2019,TRYO,2020,1,Guizmo,,Guizmo,,2019-11-28,,
184,YG PABLO,,,,AVM,N.A.,2020,1,Diez Beatz,Aasis Beats,YG Pablo,,2019-02-14,,
185,LIL TECCA,,,,RANSOM,DEF JAM RECORDINGS FRANCE / DEF JAM,2020,1,Nick Mira,Taz Taylor,Taz Taylor,Nick Mira,2019-05-22,sample,Random - Parody - MPZTheLord
186,NISKA,,,,DU LUNDI AU LUNDI,CAPITOL MUSIC FRANCE / MILLENIUM,2020,1,Pyroman,,Niska,Pyroman,2019-07-15,,
187,JUICE WRLD,,,,LUCID DREAMS,POLYDOR / INTERSCOPE RECORDS,2020,1,Nick Mira,,Yellowcard,Sting,2017-06-15,sample,Shape of My Heart - Sting
188,MAÎTRE GIMS,NISKA,,,SAPÉS COMME JAMAIS,JIVE EPIC,2020,1,Dany Synthé,,Awa Imani,Alonzo,2016-11-25,,
189,AVA MAX,,,,SWEET BUT PSYCHO,WEA / ATLANTIC RECORDS,2020,1,Cirkut,,Ava Max,TIX,2018-08-17,sample,Songs - Griffin buck
190,CLARA LUCIANI,,,,NUE,INITIAL ARTIST SERVICES,2020,1,Yuksek,Sage,Sage,Rémi Lacroix,2019-02-08,,
191,QUEEN,,,,ANOTHER ONE BITES THE DUST,VIRGIN EMI,2020,1,Reinhold Mack,Queen,John Deacon,,1980-06-30,sample,Songs After Bad Translations! - Steve Terreberry
192,DAYVI,VICTOR CARDENAS,KELLY RUIZ,,BAILA CONMIGO,COLOMBIAN DUTCH,2020,1,Doki (producer),Víctor Cárdenas,Kelly Ruiz,Dayvi,2019-10-11,,
193,NEKFEU,NEMIR,,,ELLE PLEUT,UNIVERSAL MUSIC DIVISION POLYDOR,2020,1,Naë Music,Diabi,Nemir,Nekfeu,2019-06-06,interpolation,Saturne - Nekfeu
194,BURNA BOY,,,,ON THE LOW,WEA / BAD HABIT /ATLANTIC,2020,1,Kel-P,,Burna Boy,,2018-11-16,sample,AYO EBK DANN - prod by khaos
195,AYA NAKAMURA,,,,SOLDAT,REC. 118,2020,1,Ever Mihigo,Le Side,Haristone,Aya Nakamura,2019-09-13,,
196,NISKA,,,,SILICONÉ,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,1,Pyroman,,Niska,Pyroman,2019-09-06,,
197,STROMAE,,,,ALORS ON DANSE,MERCURY MUSIC GROUP / UNIVERSAL STRATEGIC MARKETING,2020,1,Stromae,,Stromae,,2009-09-26,sample,Bon Appétit - Kabe
198,JUL,,,,LA DOUDOUNE,D'OR ET DE PLATINE,2020,1,Kakou,,JuL,,2019-12-06,,
199,47TER,,,,L ADRESSE,LABEL ENTRECÔTE,2020,1,Tristan Salvati,47ter,47ter,,2019-10-23,,
200,LYKKE LI,,,,I FOLLOW RIVERS,WEA / ATLANTIC RECORDS,2020,1,Björn Yttling,,Björn Yttling,Lykke Li,2011-01-21,sample,Scam from Nigeria - YUNG LIXO
1,GRADUR,HEUSS L'ENFOIRÉ,,,NE REVIENS PAS,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,Zeg P,,Gradur,Heuss L’enfoiré,2019-11-22,sample,Blue - Poupie
2,HEUSS L'ENFOIRÉ,JUL,,,MOULAGA,MIDI MIDI PRODUCTION/150 PROD,2020,2,Zeg P,DJ Wiils,JuL,Heuss L’enfoiré,2019-12-13,sample,Moulaga - n1kiplugg
3,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2020,2,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
4,THE WEEKND,,,,BLINDING LIGHTS,DEF JAM RECORDINGS FRANCE / REPUBLIC,2020,2,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
5,MAES,NINHO,,,DISTANT,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,HoloMobb,Boumidjal,Ninho,Maes,2019-12-20,,
6,4KEUS,NISKA,,,MD,WATI-B,2020,2,XAVii,Jay 4LIFE,Tiakola,Niska,2019-12-27,,
7,AYA NAKAMURA,,,,40%,REC. 118,2020,2,Drama State,Machynist,Aya Nakamura,,2019-10-25,sample,40% - DRO
8,ANGÈLE,,,,OUI OU NON,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,2,Angèle,Tristan Salvati,Angèle,,2019-11-08,,
9,GAMBI,,,,POPOPOP,REC. 118,2020,2,Ghost Killer Track,,Gambi,,2019-10-04,,
10,NAZA,,,,LOIN DE MOI,CAPRICAROLESQUE,2020,2,Ray Da Prince,DJ Erise,Naza,,2019-09-25,,
11,THE BLACK EYED PEAS,J BALVIN,,,RITMO,EPIC,2020,2,,,,,2019-10-11,,
12,HAMZA,DAMSO,,,GOD BLESS,REC. 118,2020,2,Hamza,Prinzly,Prinzly,Damso,2019-12-19,interpolation,Nonstop - Drake
13,REGARD,,,,RIDE IT,MINISTRY OF SOUND RECORDINGS,2020,2,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
14,VITAA,SLIMANE,,,AVANT TOI,UNIVERSAL MUSIC DIVISION MERCURY RECORDS,2020,2,Hottrak,,Vitaa,Slimane,2019-08-23,,
15,MAROON 5,,,,MEMORIES,POLYDOR,2020,2,The Monsters & Strangerz,Adam Levine,Adam Levine,Jon Bellion,2019-09-20,sample,Memory Fender - David0Mario & himynameisshan.
16,ARIZONA ZERVAS,,,,ROXANNE,ARIZONA ZERVAS,2020,2,Jae Green,94Skrt,Arizona Zervas,Jae Green,2019-10-10,sample,TELL ME - Pankky
17,47TER,,,,CÔTE OUEST,LABEL ENTRECÔTE,2020,2,47ter,,47ter,,2019-06-25,,
18,GLK,LANDY,DA UZI,HORNET LA FRAPPE,93%,MCA / 50K EDITIONS,2020,2,Marcelino,,GLK,,2021-11-19,,
19,MAJOR LAZER,J BALVIN,EL ALFA,,QUE CALOR,BECAUSE MUSIC,2020,2,Dee Mad,Tropkillaz,Sky Rompiendo,André Silva,2019-09-11,sample,Indian Flute - Timbaland & Magoo
20,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNÉ MUSIC,2020,2,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
21,SCH,NINHO,,,MAYDAY,REC. 118,2020,2,Neva (Producer),Guilty,Ninho,SCH,2019-11-29,,
22,MISTER V,PLK,,,JAMAIS,HEY PELO,2020,2,Karmen (FRA),Geronimo Beats,Mister V,PLK,2019-12-04,,
23,LARRY,RK,,,WOIN WOIN,YAB,2020,2,Cello,,RK,Larry,2019-11-06,,
24,SAINT JHN,,,,ROSES,B1,2020,2,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
25,DADJU,,,,MA VIE,POLYDOR,2020,2,Nyadjiko,,Dadju,,2019-10-11,,
26,GAMBI,,,,HÉ OH,REC. 118,2020,2,Ace Loocky,Neuroz,Gambi,,2019-08-09,,
27,DUA LIPA,,,,DON'T START NOW,WEA / WARNER RECORDS UK,2020,2,Ian Kirkpatrick,,Dua Lipa,Caroline Ailin,2019-11-01,sample,I Will Survive - Gloria Gaynor
28,BAKERMAT,,,,BAIANÁ,BE YOURSELF MUSIC \BE YOURSELF MUSIC,2020,2,Bakermat,,Vera Lúcia Barbosa,Marcelo Pretto,2019-07-26,sample,Baianá - Barbatuques
29,SHAED,,,,TRAMPOLINE,CAROLINE FRANCE / CAROLINE INT. MD P&D,2020,2,SHAED,Grant Eadie,Chelsea Lee,Max Ernst,2018-05-18,sample,Top Hits of 2019 in 4 Minutes - Madilyn
30,SHAWN MENDES,CAMILA CABELLO,,,SEÑORITA,BARCLAY / UNIVERSAL MUSIC,2020,2,benny blanco,Cashmere Cat,Ali Tamposi,benny blanco,2019-06-21,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
31,NISKA,,,,BÂTIMENT,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,2,Heizenberg,Chapo,Niska,Heizenberg,2019-09-06,,
32,JUSTIN BIEBER,,,,YUMMY,MERCURY MUSIC GROUP / DEF JAM,2020,2,Sasha Sirota,Kid Culture,Ashley Joi,Ashley Boyd,2020-01-03,sample,Yummy - BoofPaxkMooky
33,TRAVIS SCOTT,,,,HIGHEST IN THE ROOM,CACTUS JACK / EPIC,2020,2,MIKE DEAN,OZ,Travis Scott,MIKE DEAN,2019-10-04,sample,Vocalise - Theme From the Ninth Gate - Sumi Jo (조수미)
34,LIL NAS X,,,,OLD TOWN ROAD,COLUMBIA,2020,2,YoungKio,Trent Reznor,Lil Nas X,,2018-12-03,sample,34 Ghosts IV - Nine Inch Nails
35,TREVOR DANIEL,,,,FALLING,INTERNET MONEY / ALAMO RECORDS \EMPD,2020,2,Taz Taylor,Charlie Handsome,Martin Kottmeier,Tristan Norton,2018-10-05,sample,​close your eyes - ​stowaway
36,MAES,,,,STREET,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,Susanoô,Big Dada,Maes,Susanoô,2019-10-31,interpolation,Zwischen den Zeilen - Milano
37,MAÎTRE GIMS,STING,,,RESTE,PLAY TWO,2020,2,Renaud Rebillaud,,GIMS,Sting,2019-04-26,interpolation,Summer 2020 - L.E.J
38,JORJA SMITH,BURNA BOY,,,BE HONEST,BECAUSE MUSIC / FAMM / BECAUSE MUSIC,2020,2,Kyle Stemberger,Cadenza,Ms Banks,Bassto,2019-08-16,sample,Rastar - Yung Tory
39,DADJU,,,,COMPLIQUÉ,POLYDOR,2020,2,MKL,,Dadju,,2019-06-28,interpolation,Unité - Unité
40,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC. 118 / MAL LUNÉ MUSIC,2020,2,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
41,NEKFEU,VANESSA PARADIS,,,DANS L'UNIVERS,UNIVERSAL MUSIC DIVISION BARCLAY,2020,2,Hugz Hefner,,Vanessa Paradis,Nekfeu,2019-06-06,,
42,HAMZA,GAMBI,,,GASOLINA,REC. 118,2020,2,Ponko,Oz Touch,Gambi,Hamza,2019-12-20,,
43,AYA NAKAMURA,,,,POOKIE,REC. 118,2020,2,Le Side,Ever Mihigo,Aya Nakamura,,2018-11-02,interpolation,Summer 2019 - L.E.J
44,BILLIE EILISH,,,,BAD GUY,DARKROOM/INTERSCOPE RECORDS,2020,2,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
45,HEUSS L'ENFOIRÉ,,,,ARISTOCRATE,ALLPOINTS,2020,2,DIIAS,,Heuss L’enfoiré,,2019-01-25,interpolation,Lekki - M.I Abaga
46,BILLIE EILISH,,,,EVERYTHING I WANTED,POLYDOR / UNIVERSAL MUSIC,2020,2,FINNEAS,,Billie Eilish,FINNEAS,2019-11-13,sample,WCZORAJ - Fukaj
47,VITAA,SLIMANE,,,ÇA VA ÇA VIENT,MERCURY MUSIC GROUP / MERCURY RECORDS,2020,2,John Mamann,Renaud Rebillaud,Slimane,Vitaa,2019-06-21,,
48,NINHO,,,,GOUTTE D'EAU,REC. 118 / MAL LUNÉ MUSIC,2020,2,Kozbeatz,,Ninho,,2019-02-21,,
49,ANGÈLE,,,,BALANCE TON QUOI,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,2,Tristan Salvati,Angèle,Angèle,,2018-10-05,sample,Balance ton pote - Speeder M
50,NISKA,NINHO,,,MÉCHANT,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,2,Dopebwoy,,Niska,Ninho,2019-09-06,,
51,NEA,,,,SOME SAY,MILKSHAKE,2020,2,Hitimpulse,Vincent Kottkamp,Eiffel 65,Hitimpulse,2019-09-06,sample,Perder O Ganar - LJ970
52,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VERTIGO BERLIN,2020,2,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
53,DJADJA,DINAZ,,,UN MILLION PAR MOIS,CARRÉ MUSIC,2020,2,Trent 700,Lil Ben,Dinaz,Djadja,2019-10-29,,
54,MOHA LA SQUALE,,,,MA BELLE,ELEKTRA FRANCE,2020,2,Biggie Jo,Reek Starcks,Moha La Squale,,2019-08-04,,
55,JUL,JIMMY SAX,,,IBIZA,D'OR ET DE PLATINE,2020,2,Kakou,JuL,JuL,,2019-11-08,,
56,M. POKORA,,,,TOMBÉ,TF1 ENTERTAINMENT,2020,2,Renaud Rebillaud,Slimane,Slimane,Renaud Rebillaud,2019-04-12,,
57,4KEUS,LETO,,,FLASHBACK,WATI-B,2020,2,Jay 4LIFE,XAVii,Djeffi,Bné (FRA),2020-01-03,,
58,PLK,,,,UN PEU DE HAINE,PANENKA MUSIC,2020,2,Junior Alaprod,Wladimir Pariente,PLK,,2019-09-13,sample,1peu_2n - Luso (FRA)
59,VEGEDREAM,NINHO,,,ELLE E2T BONNE SA MÈRE,MCA / KENSHO,2020,2,Evasao,DJ Kabongo,Vegedream,Ninho,2019-05-31,sample,Vois sur ton chemin - Les Choristes
60,DJ SNAKE,J. BALVIN,TYGA,,LOCO CONTIGO,"DJ SNAKE MUSIC PRODUCTIONS LIMITED, UNDE",2020,2,DJ Snake,STANY,DJ Snake,Justin Quiles,2019-06-14,sample,Wakiritho - Octopizzo
61,LARRY,,,,BLOCK,COLUMBIA,2020,2,Louis Dureau,Stork,Larry,,2019-12-19,,
62,SOPRANO,NINHO,,,MUSICA,REC. 118,2020,2,DJ Mej,Djaresma,Ninho,Soprano,2019-11-08,,
63,LIZZO,,,,GOOD AS HELL,NICE LIFE/ATLANTIC,2020,2,Ricky Reed,,Ricky Reed,Lizzo,2016-10-07,sample,yeahnowadaystheyrejustmessingaroundyouknowwhatimsayinghuh? - CJCM
64,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,2,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
65,IMAGINE DRAGONS,,,,BIRDS,KID INA KORNER / INTERSCOPE,2020,2,Joel Little,,Dan Reynolds,Wayne Sermon,2018-11-09,,
66,NINHO,,,,PUTANA,REC. 118 / MAL LUNÉ MUSIC,2020,2,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
67,PNL,,,,AU DD,QLF RECORDS,2020,2,Nk.F,Joa (FRA),N.O.S,Ademo,2019-03-22,sample,Rmx #5 - JIGZAW
68,KOBA LAD,,,,MORTEL,DEF JAM RECORDINGS FRANCE / DEF JAM,2020,2,Noxious,,Koba LaD,Noxious,2019-11-21,,
69,SOPRANO,,,,À NOS HÉROS DU QUOTIDIEN,REC. 118,2020,2,P3GASE,,Soprano,,2019-10-10,,
70,PLK,,,,PROBLÈMES,PANENKA MUSIC,2020,2,Josh (FRA),Junior Alaprod,PLK,,2019-07-19,,
71,NISKA,BOOBA,,,MÉDICAMENT,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,Dany Synthé,,Booba,Niska,2019-04-05,interpolation,Summer 2019 - L.E.J
72,RIM'K,,,,TURBO,CAROLINE FRANCE / FRENESIK,2020,2,Benjay,,Rim’K,,2019-12-12,,
73,JUL,,,,POW POW,D'OR ET DE PLATINE,2020,2,JuL,,JuL,,2019-12-06,,
74,SCH,,,,R.A.C.,REC. 118,2020,2,Phazz,,SCH,Phazz,2019-11-07,,
75,ED SHEERAN,CAMILA CABELLO,CARDI B,,SOUTH OF THE BORDER,WEA / ATLANTIC RECORDS UK,2020,2,Ed Sheeran,Fred again..,Pardison Fontaine,Steve Mac,2019-07-12,,
76,MEDUZA,BECKY HILL,GOODBOYS,,LOSE CONTROL,MCA / PM:AM RECORDINGS,2020,2,MEDUZA,,Simon de Jano,Becky Hill,2019-10-11,sample,Friends Rave - MC Pedrinho
77,POST MALONE,,,,CIRCLES,DEF JAM RECORDINGS FRANCE / MOTOWN,2020,2,Post Malone,Louis Bell,Post Malone,Billy Walsh,2019-08-30,sample,A BIT OF MEGAMASHUP - DaymanOurSavior
78,LADY GAGA,BRADLEY COOPER,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2020,2,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
79,SIA,,,,UNSTOPPABLE,MONKEY PUZZLE RECORDS/RCA RECORDS,2020,2,Jesse Shatkin,,Sia,Chris Braide,2016-01-21,sample,Everything: 2022 Megamix - Joseph James (DJ)
80,JUL,,,,JCVD,D'OR ET DE PLATINE,2020,2,Kakou,,JuL,,2019-06-14,sample,Je traîne en bas - Tiitof
81,ANGÈLE,ROMÉO ELVIS,,,TOUT OUBLIER,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,2,Tristan Salvati,,Roméo Elvis,Angèle,2018-10-05,interpolation,Summer 2019 - L.E.J
82,KOBA LAD,,,,MARIE,UNIVERSAL MUSIC DIVISION DEF JAM RECORDI,2020,2,M Millz,Habib Defoundoux,Koba LaD,M Millz,2019-09-27,,
83,4KEUS,,,,VIE D'ARTISTE,WATI-B,2020,2,Julien Safarian,,Djeffi,Bné (FRA),2019-12-06,,
84,RITON,OLIVER HELDENS,VULA,,TURN ME ON,MINISTRY OF SOUND RECORDINGS,2020,2,Riton,Oliver Heldens,Ron Tyson,Norman Harris,2019-09-13,sample,Don’t Go - Yazoo
85,ANGÈLE,,,,FLOU,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,2,Tristan Salvati,Angèle,Angèle,,2018-10-05,,
86,CHILY,,,,SAN PELLEGRINO,ARISTA FRANCE,2020,2,Mounchild,Blaise Keys,Chily,,2019-07-05,,
87,SCH,,,,ÇA IRA,REC. 118,2020,2,Guilty,Timo (Producer),SCH,,2019-11-22,,
88,GRADUR,,,,RARI,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,Noxious,,Gradur,,2019-10-04,,
89,DABABY,DABABY,,,BOP,SOUTH COAST MUSIC GROUP/INTERSCOPE RECOR,2020,2,star boy,​jetsonmade,star boy,​jetsonmade,2019-09-27,sample,Tractor Scott 2 - Scary the Band
90,JUL,,,,MON BÉBÉ D'AMOUR,D'OR ET DE PLATINE,2020,2,Kakou,,JuL,,2019-12-06,,
91,NEKFEU,DAMSO,,,TRICHEUR,UNIVERSAL MUSIC DIVISION POLYDOR,2020,2,Hugz Hefner,,Damso,Nekfeu,2019-06-06,sample,Mwaka Moon - Kalash
92,4KEUS,SIBOY,,,EN BAS,WATI-B,2020,2,Yatte Doucoure,Jay Paris,Djeffi,Bné (FRA),2019-07-29,,
93,4KEUS,,,,PARIS LA NUIT,WATI-B,2020,2,TripleNBeat,,Djeffi,Tiakola,2019-10-11,interpolation,La rue la vraie - 4Keus
94,DTF,N.O.S,,,DANS LA VILLE,QLF RECORDS,2020,2,Amine Farsi,Trent 700,N.O.S,RTI,2019-10-11,sample,Ghettokapitän (Rap La Rue) - Haaland936
95,LETO,NINHO,,,TES PARENTS,REC. 118,2020,2,Katrina Squad,DJ Ritmin,Leto,Ninho,2019-07-05,,
96,DON TOLIVER,,,,NO IDEA,CACTUS JACK / ATLANTIC,2020,2,WondaGurl,CuBeatz,Don Toliver,WondaGurl,2019-05-29,sample,Maybach - GoBraga
97,JONAS BROTHERS,,,,ONLY HUMAN,JONAS BROTHERS RECORDING,2020,2,Shellback,,Nick Jonas,Joe Jonas,2019-06-07,interpolation,Lonely - Miksu / Macloud
98,SELENA GOMEZ,,,,LOSE YOU TO LOVE ME,POLYDOR / UNIVERSAL MUSIC,2020,2,Mattman & Robin,,Robin Fredriksson,Mattias Larsson,2019-10-23,sample,Top Hits of 2019 in 4 Minutes - Madilyn
99,RODDY RICCH,,,,THE BOX,ATLANTIC RECORDS,2020,2,30 Roc,Dat Boi Squeeze,ZenTachi,Khirye Tyler,2019-12-06,sample,Trap Saylor - Dimebag Plug
100,LEFA,VALD,,,BITCH,RCA RECORDS,2020,2,Lefa,MKL,Vald,Lefa,2019-07-10,,
101,ED SHEERAN,KHALID,,,BEAUTIFUL PEOPLE,WEA / ATLANTIC RECORDS UK,2020,2,Ed Sheeran,Max Martin,Ed Sheeran,Khalid,2019-06-28,interpolation,(Something Inside) So Strong - Labi Siffre
102,DOUMS,NEKFEU,NAË,,CE SOIR,FRÉMONT & CO / \IDOL,2020,2,Diabi,,Nekfeu,Doums,2019-12-12,,
103,HEUSS L'ENFOIRÉ,SOFIANE,,,KHAPTA,ALLPOINTS,2020,2,Zeg P,,Heuss L’enfoiré,Sofiane,2019-01-25,,
104,ROMÉO ELVIS,,,,SOLEIL,UNIVERSAL MUSIC DIVISION BARCLAY,2020,2,Junior Alaprod,Vladimir Cauchemar,Roméo Elvis,,2019-04-12,,
105,TAYC,BARACK ADAMA,,,"MOI, JE PROUVE.",MCA / H24,2020,2,BlackDoe,,Barack,Tayc,2019-12-10,,
106,AYA NAKAMURA,,,,DJADJA,REC. 118,2020,2,Le Side,,Aloïs Zandry,Machynist,2018-04-06,sample,Borracha (Pero Buena Muchacha) - Vikina
107,LETO,,,,DOUBLE BANG 8,REC. 118,2020,2,Antoine Borey,Richie Beats,Leto,,2019-12-25,,
108,KOBA LAD,NISKA,,,RR 9.1,DEF JAM RECORDINGS FRANCE / DEF JAM,2020,2,Phazz,,Niska,Koba LaD,2019-04-19,interpolation,RR - Koba LaD
109,SOPRANO,VINCENZO,,,LE COACH,REC. 118,2020,2,DJ Mej,Djaresma,Vincenzo,Soprano,2018-11-09,,
110,Y2K,BBNO$,,,LALALA,Y2K \STEM DISINTERMEDIA INC.,2020,2,Y2K,,Y2K,bbno$,2019-06-07,sample,Guess What’s Back - David0Mario
111,THE FAIM,,,,SUMMER IS A CURSE,BMG RIGHTS MANAGEMENT (US) LLC,2020,2,John Feldmann,,Zakk Cervini,Stephen Beerkens,2018-03-18,,
112,4KEUS,,,,TOI OU MOI,WATI-B,2020,2,Biggie Jo,,HK La Paille,Bné (FRA),2020-01-03,interpolation,Drip Too Hard - Lil Baby
113,MAES,,,,LIQUIDE ROUGE,CAPITOL MUSIC FRANCE / MILLENIUM,2020,2,Nons Prod,,Maes,,2019-12-13,,
114,AVA MAX,,,,TORN,WEA / ATLANTIC RECORDS,2020,2,Cirkut,,Cirkut,Sam Martin,2019-08-19,interpolation,Mad - Allison Spears
115,LOMEPAL,ROMÉO ELVIS,,,1000°C,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,2,Maxime Dabel,Vladimir Cauchemar,Roméo Elvis,Lomepal,2018-09-17,,
116,DADJU,KOBA LAD,,,TPB,POLYDOR,2020,2,Nyadjiko,,Koba LaD,Dadju,2019-11-15,interpolation,Sous contrôle - Dadju
117,ALEC BENJAMIN,,,,LET ME DOWN SLOWLY,P2018,2020,2,Sir Nolan,,Michael Pollack,Sir Nolan,2018-05-25,sample,by my lonely - ​crive
118,ED SHEERAN,JUSTIN BIEBER,,,I DON'T CARE,ATLANTIC RECORDS UK,2020,2,Fred again..,Shellback,Ed Sheeran,Justin Bieber,2019-05-10,sample,Clique - Big Sean
119,JUL,,,,C'EST PAS DES LOL,D'OR ET DE PLATINE,2020,2,JuL,,JuL,,2019-09-10,,
120,4KEUS,,,,FOCUS,WATI-B,2020,2,Jay 4LIFE,XAVii,Bné (FRA),Tiakola,2020-01-03,interpolation,Fleurs - KeBlack
121,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2020,2,,,,,,,
