classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
181,LIZZO,,,,2 BE LOVED,WEA / ATLANTIC RECORDS,2023,31,ILYA,Max Martin,Savan Kotecha,Peter Svensson,2022-07-15,sample,Everything: 2022 Megamix - Joseph James (DJ)
182,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2023,31,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
183,DAU,,,,FINALE - NOUVELLE ÉCOLE,NETFLIX,2023,31,Noxious,,Dau,,2023-05-31,,
184,GAZO,,,,RAPPEL,SONY MUSIC ENTERTAINMENT / BSB PROD,2023,31,Shiruken Music,,Gazo,Shiruken Music,2022-06-28,,
185,NINHO,,,,YO MOKO OYEBI,REC. 118 / JEFE PRODUCTIONS,2023,31,BBP,,Ninho,BBP,2023-06-30,,
186,NINHO,,,,BRANCHÉ SUR SNAP,REC. 118 / JEFE PRODUCTIONS,2023,31,Boumidjal,HoloMobb,Ninho,Boumidjal,2023-06-30,interpolation,Freestyle LVL UP 2 - Ninho
187,MORAD/K Y B/BENY JR,,,,SIGUE,K Y B,2023,31,Voluptyk,,Beny Jr,Morad,2022-04-01,sample,Was du brauchst - Azzi Memo
188,MAES,,,,FETTY WAP,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2023,31,HRNN,Nino Vella,Maes,HRNN,2022-11-09,,
189,ZIAK,,,,CETTE VIE,CAPITOL MUSIC FRANCE / MILLENIUM,2023,31,Sam Tiba,Lowonstage,Ziak,,2023-07-28,,
190,NINHO,,,,DANS LA PEAU,REC. 118 / JEFE PRODUCTIONS,2023,31,,,,,,,
191,RIDSA,,,,DIS MOI TOUT,BELIEVE / PLAY TWO,2023,31,High P,,Ridsa,,2023-01-27,,
192,BLACK EYED PEAS,,,,BAILAR CONTIGO,ONE RECORDS / POLYDOR,2023,31,will.i.am,Johnny Goldstein,will.i.am,apl.de.ap,2022-11-11,sample,Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Scatman John
193,YANNS,,,,CLIC CLIC PAN PAN,BELIEVE / PRODIGE MUSIC,2023,31,Toto Beats,,Yanns,,2021-12-10,,
194,IMAGINE DRAGONS,,,,BONES,ONE RECORDS / INTERSCOPE RECORDS,2023,31,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-03-11,sample,Radioactive Bones - Bongs237
195,JULIETTE ARMANET,,,,LE DERNIER JOUR DU DISCO,ROMANCE MUSIQUE,2023,31,Yuksek,Juliette Armanet,Diane Jacqus,Juliette Armanet,2021-09-17,,
196,NIAKS,,,,MANOLO,WARNER / BYLKA PROD,2023,31,AchProdd,,Niaks,,2023-07-05,,
197,NINHO,,,,RESPECT,REC. 118 / JEFE PRODUCTIONS,2023,31,Nostra Beats,,Ninho,,2023-06-30,,
198,CREEDS,,,,PUSH UP,SONY MUSIC ENTERTAINMENT / COLUMBIA/B1 RECORDINGS,2023,31,Creeds,,Creeds,,2022-12-21,sample,ヘヴンリーユー (Heavnely You) - LonePi
199,TAYC,,,,ROOM 69,BELIEVE / PLAY TWO,2023,31,BlackDoe,,Tayc,,2023-02-14,,
200,INDOCHINE,,,,L'AVENTURIER,RCA GROUP / INDOCHINE RECORDS,2023,31,Patrick Chevalot,​Patrick Le Morvan,Nicola Sirkis,,1982-11-15,,
1,SOOLKING,,,,CASANOVA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2023,32,Voluptyk,Nass Brans,Soolking,Gazo,2023-07-06,sample,1er Gaou - Magic System
2,HEUSS L'ENFOIRÉ,GAZO,,,SAIYAN,BELIEVE / 150 PROD / STRAW PRODUCTION,2023,32,Zeg P,,Gazo,Heuss L’enfoiré,2023-06-02,sample,COWBOY RACISTE - Madi Polochon (crazy 🕺🪩)
3,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
4,FREEZE CORLEONE,,,,SHAVKAT,MMS CORP,2023,32,Flem,Therapy 2093,Freeze Corleone,,2023-07-24,interpolation,187 mesures - Leto
5,TIAKOLA,,,,MEUDA,WATI-B,2023,32,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
6,DUA LIPA,,,,DANCE THE NIGHT,WEA / ATLANTIC RECORDS,2023,32,Mark Ronson,Picard Brothers,Dua Lipa,Andrew Wyatt,2023-05-26,sample,Forget Me Nots - Patrice Rushen
7,LOREEN,,,,TATTOO,ONE RECORDS / POLYDOR,2023,32,Thomas G:son,Peter Boström,Loreen,Cazzi Opeia,2023-02-25,sample,Tattoo - Malin Akerman
8,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
9,NINHO,CENTRAL CEE,,,EUROSTAR,REC. 118 / JEFE PRODUCTIONS,2023,32,Boumidjal,HoloMobb,Ninho,Central Cee,2023-06-30,,
10,AYRA STARR,,,,RUSH,MAVIN RECORDS,2023,32,Andre Vibez,Hoops,Ayra Starr,,2022-09-16,,
11,ROSALÍA,RAUW ALEJANDRO,,,BESO,SONY MUSIC ENTERTAINMENT / COLUMBIA RECORDS/DUARS ENTERTAINMENT/SONY MUSIC LATIN,2023,32,Noah Goldstein,Sir Dylan,ROSALÍA,Rauw Alejandro,2023-03-24,sample,Chakalitos - Angi Fire
12,NAPS,,,,C'EST CARRÉ LE S,BELIEVE / OK MANY INDUSTRIE / ALLPOINTS,2023,32,Shiruken Music,Kalif Hardcore,Naps,Ninho,2023-04-28,,
13,JEY BROWNIE,FLEM KGB,,,GTB,BELIEVE / ATT MUSIC PRODUCTIONS,2023,32,Flem,Amine Farsi,Jey Brownie,,2022-12-16,,
14,VICTOR THOMPSON,,,,THIS YEAR,ORCHARD / NWE WORLDWIDE,2023,32,,,,,2024-04-09,,
15,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2023,32,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
16,NICKI MINAJ,ICE SPICE,AQUA,,BARBIE WORLD,WEA / ATLANTIC RECORDS,2023,32,RIOTUSA,,Nicki Minaj,Ice Spice,2023-06-23,sample,Barbie Girl - Aqua
17,JUNGELI,IMEN ES,ALONZO,,PETIT GÉNIE,"ORCHARD / NEXT GÉNÉRATION, 2054 RECORDS, FULGU PROD",2023,32,DJ Wiils,,Jungeli,Abou Debeing,2023-08-04,,
18,NO LIMIT,,,,LA RUE,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2023,32,Phazz,,Gazo,Damso,2023-05-11,,
19,VACRA,,,,TIKI TAKA,CARTHAGE MUSIC / CARTHAGE MUSIC / ARAI MUSIC,2023,32,MarvelPro,,Vacra,,2022-11-10,,
20,DAVID KUSHNER,,,,DAYLIGHT,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2023,32,Rob Kirwan,,Livingston,Boon,2023-04-14,sample,Last Time - Eli Youngblood
21,MORAD,,,,SE GRITA,ORCHARD / M.D.L.R,2023,32,SHB,Nuviala,JuL,Morad,2023-05-12,,
22,NAZAKEBLACK,NAZA,KEBLACK,,"1,2,3 SOLEIL",BELIEVE / CAPRICAROLESQUE INDUSTRY - DAYEDEN MUSIK,2023,32,,,,,,,
23,NUIT INCOLORE,,,,DÉPASSÉ,CINQ 7,2023,32,Nuit incolore,,Nuit incolore,,2022-12-15,,
24,NINHO,AYRA STARR,,,NO LOVE,REC. 118 / JEFE PRODUCTIONS,2023,32,Manu Manu,Leveatz,Ninho,Ayra Starr,2023-06-30,,
25,BILLIE EILISH,,,,"WHAT WAS I MADE FOR? [FROM THE MOTION PICTURE ""BARBIE""]",ONE RECORDS / UNIVERSAL MUSIC,2023,32,,,,,,,
26,PLK,,,,NOUVELLES,PANENKA MUSIC,2023,32,Senpaï Katchy,FREAKEY!,PLK,,2023-04-14,,
27,PURPLE DISCO MACHINE,KUNGS,,,SUBSTITUTION,ISLAND DEF JAM,2023,32,Purple Disco Machine,Kungs,Kungs,Purple Disco Machine,2023-03-30,interpolation,Big in Japan - Alphaville
28,DAVID GUETTA,,,,BABY DON'T HURT ME,WARNER / PARLOPHONE UK,2023,32,David Guetta,Toby Green,David Guetta,Mike Hawkins,2023-04-07,interpolation,What Is Love? - Haddaway
29,CALVIN HARRIS,ELLIE GOULDING,,,MIRACLE,SONY MUSIC ENTERTAINMENT / RCA,2023,32,Calvin Harris,BURNS,Calvin Harris,Ellie Goulding,2023-03-10,interpolation,Miracle - Bloodlust (Hardstyle)
30,BECKY G,,,,ARRANCA,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2023,32,HoneyBoos,Alexander “A.C.” Castillo,Becky G,Omega El Fuerte,2023-03-10,,
31,KENDJI GIRAC,VIANNEY,,,LE FEU,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Renaud Rebillaud,,Kendji Girac,Vianney,2022-11-11,,
32,IMAGINE DRAGONS,,,,WAVES,POLYDOR / INTERSCOPE RECORDS,2023,32,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-07-01,,
33,PEGGY GOU,,,,NANANA,BEGGARS / XL RECORDINGS,2023,32,Peggy Gou,,Peggy Gou,,2023-09-28,sample,9 PM (Till I Come) - ATB
34,TRINIX,,,,THE MAGIC KEY,ORCHARD / PEOPLE WANT TO DANCE,2023,32,Trinix,,,,2023-04-07,,
35,JUL,,,,LA FAILLE,BELIEVE / D'OR ET DE PLATINE,2023,32,JuL,,JuL,,2023-05-12,,
36,GAULOIS,,,,JOLIE,SONY MUSIC ENTERTAINMENT / LA G CORP / TIENS TIENS RETIENS,2023,32,Atlas On The Track,Exi (FRA),GAULOIS,Ninho,2023-01-13,,
37,PLK,,,,DEMAIN,PANENKA MUSIC,2023,32,Boumidjal,,PLK,,2023-04-14,,
38,R3HAB/INNA/SASH!,,,,ROCK MY BODY,WEA / SPINNIN' RECORDS,2023,32,,,,,2023-04-28,,
39,NAHIR,,,,PIRANHA,SONY MUSIC ENTERTAINMENT / AWA,2023,32,Nqssim,Sam H,Nahir,Vacra,2023-05-26,,
40,MENTISSA,,,,MAMMA MIA,BELIEVE / TÔT OU TARD,2023,32,,,Vianney,,2022-11-18,sample,PANNONIA - DESH
41,DAVE,CENTRAL CEE,,,SPRINTER,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2023,32,Jo Caleb,Jonny Leslie,Dave,Central Cee,2023-06-01,sample,​ily (tiktok version) - kirkiimad
42,LIBIANCA,,,,PEOPLE,SONY MUSIC ENTERTAINMENT / 5K RECORDS LIMITED,2023,32,Mage The Producer,,Libianca,Orhue Moses Dias,2022-12-05,,
43,SCH,,,,JE LA CONNAIS,CAPITOL MUSIC FRANCE / MILLENIUM,2023,32,Kore,,SCH,,2016-04-25,,
44,GAZO,,,,DIE,BSB PROD,2023,32,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
45,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2023,32,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
46,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
47,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2023,32,,,,,,,
48,DJADJA,DINAZ,,,CAPITAINE,BELIEVE / CARRÉ MUSIC,2023,32,Akuma Tracks,,Djadja,Dinaz,2023-03-17,,
49,DYSTINCT FT NAZA,,,,BUSINESS,SONY MUSIC ENTERTAINMENT / AVALON MUSIC,2023,32,YAM,Unleaded,Naza,DYSTINCT,2023-06-02,,
50,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2023,32,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
51,GAZO,,,,FLEURS,BSB PROD,2023,32,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
52,KAROL G,,,,TQG,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,Ovy On The Drums,,KAROL G,KEITYN,2023-02-24,interpolation,Triple M - Pitbull
53,ADEN FOYER,,,,THE BALLET GIRL,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,Aden Foyer,Paul Hers,Aden Foyer,Paul Hers,2022-10-21,,
54,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
55,HAMZA,,,,NOCIF,WARNER / JUST WOKE UP,2023,32,Ponko,Lucozi,Hamza,Ponko,2023-02-17,sample,Lady (Hear Me Tonight) - Modjo
56,P!NK,,,,TRUSTFALL,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2023,32,Fred again..,Johnny McDaid,P!nk,Johnny McDaid,2023-01-27,,
57,TRAVIS SCOTT,,,,K-POP,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,BNYX®,Boi-1da,Travis Scott,Bad Bunny,2023-07-21,interpolation,K-Hole - Ken Carson
58,THE WEEKND,,,,DIE FOR YOU,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,The Weeknd,Cashmere Cat,The Weeknd,Cirkut,2016-11-25,sample,Blocked (Interlude) - Lamont Lawrence
59,TRINIX,FAFÁ DE BELÉM,,,EMORIO,WEA / TRINIX MUSIC / WEA FRANCE,2023,32,,,,,,,
60,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2023,32,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
61,KING SERENITY,LOCKO,SERGIO ALEJANDRO,,ALL FOR U,IDOL / CAN'T STOP PRODUCTIONS,2023,32,,,,,,,
62,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2023,32,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
63,TRAVIS SCOTT,,,,FE!N,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,Jahaan Sweet,Travis Scott,Playboi Carti,2023-07-28,sample,CÂȚI BANI FAC - NOUĂ UNȘPE
64,ROSALÍA,,,,DESPECHÁ,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,Chris Jedi,Gaby Music,ROSALÍA,Chris Jedi,2022-07-28,sample,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66 - Bizarrap"
65,LOUANE,,,,SECRET,ISLAND DEF JAM,2023,32,Tristan Salvati,,Louane,,2022-10-09,interpolation,Secret (sad orchestra) - Louane
66,MÅNESKIN,,,,BABY SAID,RCA GROUP / EPIC,2023,32,Max Martin,SLY,Damiano David,Victoria,2023-01-20,,
67,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2023,32,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
68,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2023,32,HuFel Beatz,,Werenoi,,2022-08-08,,
69,DYSTINCT,,,,TEK TEK,SONY MUSIC ENTERTAINMENT / AVALON MUSIC,2023,32,YAM,Unleaded,MHD,DYSTINCT,2023-05-12,interpolation,Më Humbe - Era Istrefi
70,METRO BOOMIN,THE WEEKND,,,CREEPIN',ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,Metro Boomin,DaHeala,Metro Boomin,21 Savage,2022-12-02,sample,Boadicea - Enya
71,JUL,,,,TROPICAL,BELIEVE / D'OR ET DE PLATINE,2023,32,JuL,,JuL,,2023-06-16,,
72,WERENOI,,,,LA LEAGUE,BELIEVE / PGP RECORDS,2023,32,Robin Crollet,,Werenoi,,2021-03-03,,
73,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
74,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
75,ED SHEERAN,,,,EYES CLOSED,WEA / ATLANTIC RECORDS UK,2023,32,Aaron Dessner,Fred again..,Ed Sheeran,Fred again..,2023-03-24,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
76,KYO,COEUR DE PIRATE,,,DERNIÈRE DANSE,SONY MUSIC ENTERTAINMENT / RCA GROUP,2023,32,Kyo,François Delabrière,Kyo,,2003-04-18,sample,Clairvoyance - Hexakil
77,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2023,32,,,,,2011-08-16,,
78,SOUND OF LEGEND,,,,SOME KIND OF KISS,BELIEVE / PLAY TWO,2023,32,Sound Of Legend,,Nick Van Eede,,2023-02-24,,
79,JAIN,,,,THE FOOL,COLUMBIA,2023,32,Yodelice,,Jain,Jason Glasser,2023-02-23,,
80,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2023,32,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
81,ONE REPUBLIC,,,,I AIN'T WORRIED,POLYDOR / UNIVERSAL MUSIC,2023,32,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
82,JASON DERULO,DIDO,,,WHEN LOVE SUCKS,WEA / ATLANTIC RECORDS,2023,32,,,,,,,
83,JAIN,,,,MAKEBA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,Yodelice,,Jain,,2015-06-22,sample,CALORAZO - Bulin 47
84,ZOLA,,,,AMBER,SONY MUSIC ENTERTAINMENT / AWA,2023,32,Kore,Aurélien Mazin,Zola,Kore,2022-11-18,,
85,TRAVIS SCOTT,,,,MELTDOWN,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,BNYX®,Travis Scott,Drake,2023-07-28,sample,MAFIA - Travis Scott
86,WERENOI,,,,CIAO,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,32,Shaman Beatz,Noxious,Werenoi,Ninho,2023-03-10,,
87,JUL,,,,HA HA HA,BELIEVE / D'OR ET DE PLATINE,2023,32,,,JuL,,2023-08-01,,
88,ALONZO,,,,TOUT VA BIEN,ONLY PRO,2023,32,SHK,Scar (FRA),Ninho,Naps,2022-05-20,,
89,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2023,32,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
90,REMA,,,,CHARM,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2023,32,ThisizLondon,,Rema,,2023-04-28,,
91,THE WEEKND/PLAYBOI CARTI/MADONNA,,,,POPULAR,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,,,,,2023-06-02,,
92,GUNNA,,,,FUKUMEAN,WEA / 300 ENTERTAINMENT,2023,32,Dunk Rock,Florian “Flo” Ongonga,Gunna,Dunk Rock,2023-06-16,sample,All Stars - JStar Balla
93,BORIS WAY,,,,LOSE MY MIND,SONY MUSIC ENTERTAINMENT / B1,2023,32,Boris Way,,Boris Way,Cristiano Cesario,2023-04-28,,
94,NINHO,,,,LA VIE DE JOHNNY,REC. 118 / JEFE PRODUCTIONS,2023,32,Sam H,,Ninho,Sam H,2023-06-30,,
95,ARIBEATZ,,,,MIRAGE,SONY MUSIC ENTERTAINMENT / EPIC LOCAL,2023,32,AriBeatz,,Christian Tavares,AriBeatz,2023-04-14,,
96,SADEK,,,,TP,BELIEVE / INSTINCT PRODUCTIONS,2023,32,Symphony Dreams,,Sadek,Ninho,2023-06-16,,
97,SCH,,,,AUTOBAHN,REC118 / REC. 118,2023,32,SCH,Vito Bendinelli,SCH,Vito Bendinelli,2022-11-18,,
98,TRAVIS SCOTT,,,,MY EYES,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,Wheezy,Travis Scott,Buddy Ross,2023-07-28,sample,Over There - The Japanese House
99,LOMEPAL,,,,DECRESCENDO,IDOL / PINÉALE,2023,32,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
100,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2023,32,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
101,JUL,,,,LA BANDITE,BELIEVE / D'OR ET DE PLATINE,2023,32,Zaka2054,Abys One,JuL,,2019-06-14,,
102,LUIDJI,,,,RESTE EN VIE,ISLAND DEF JAM / FOUFOUNE PALACE BONJOUR,2023,32,Ryan Koffi,MNSD,Luidji,,2023-06-23,,
103,ZEG P,,,,FADE UP,BELIEVE / ON DA TRAX,2023,32,Zeg P,,SCH,Hamza,2022-06-24,,
104,TIAKOLA,,,,GASOLINA,WATI-B,2023,32,Shiruken Music,,Tiakola,Rsko,2022-05-27,,
105,NINHO,,,,BON QU’À ÇA,REC. 118 / JEFE PRODUCTIONS,2023,32,Shayaa,Traplysse,Ninho,Shayaa,2023-06-30,,
106,SOOLKING,,,,SUAVEMENTE,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Scar (FRA),Voluptyk,Soolking,,2022-02-23,interpolation,Suavemente - Elvis Crespo
107,LA PETITE CULOTTE,,,,LA GOFFA LOLITA,WARNER / PARLOPHONE (FRANCE),2023,32,,,,,,,
108,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2023,32,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
109,SHAY,,,,JOLIE GO,BECAUSE / JOLIE GARCE RECORDS / BECAUSE MUSIC,2023,32,SHB,Jo A Touch,Shay,Moona,2023-03-03,,
110,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
111,LOUANE,,,,PARDONNE-MOI,ISLAND DEF JAM,2023,32,,,,,,,
112,FRANGLISH,,,,TROP PARLER,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Gaël Stone,Max & Seny,Franglish,,2023-08-04,,
113,TRAVIS SCOTT,,,,THANK GOD,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,Kanye West,KayCyy,Travis Scott,2023-07-28,sample,Star signs - THE FINGRPRINT
114,BIGFLO,OLI,,,DERNIÈRE,POLYDOR,2023,32,Djaresma,20syl,Oli,Bigflo,2022-06-24,,
115,SOOLKING,,,,BALADER,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,MKL,,Niska,Soolking,2022-05-27,,
116,NINHO,LIL BABY,,,BLUE STORY,REC. 118 / JEFE PRODUCTIONS,2023,32,Shayaa,PSK,Ninho,Lil Baby,2023-06-30,,
117,TRAVIS SCOTT,,,,I KNOW ?,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,OZ,Travis Scott,Coleman,2023-07-28,interpolation,MAFIA - Travis Scott
118,JUNG KOOK,LATTO,,,SEVEN,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2023,32,watt,Cirkut,watt,Jon Bellion,2023-07-14,interpolation,Seven (Explicit Ver.) - Jung Kook (정국)
119,NINHO,OMAH LAY,,,BAD,REC. 118 / JEFE PRODUCTIONS,2023,32,Le Marabout,D-Way Beatz,Ninho,Omah Lay,2023-06-30,,
120,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,32,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
121,ONEREPUBLIC,,,,RUNAWAY,ONE RECORDS / POLYDOR,2023,32,,,,,,,
122,RK,,,,LOLA,CAPITOL MUSIC FRANCE / LES RESCAPES,2023,32,SHK,,RK,SHK,2022-10-05,,
123,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2023,32,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
124,SWEDISH HOUSE MAFIA,,,,MOTH TO A FLAME,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,32,Swedish House Mafia,Desembra,Axwell,Steve Angello,2021-10-22,sample,CURA DI TE - Voga
125,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2023,32,GD8,,KayleeHazel,Elton John,2024-05-24,,
126,ROSALÍA,,,,LA FAMA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,32,The Weeknd,ROSALÍA,El Guincho,Noah Goldstein,2021-11-11,interpolation,TOTO - Karmen (FRA)
127,JOSMAN,,,,INTRO,SIDELINE,2023,32,Eazy Dew,Lucci’ (FRA),Josman,,2022-03-18,,
128,NINHO,,,,CHIRAQ,REC. 118 / JEFE PRODUCTIONS,2023,32,BK Music,TripleNBeat,Ninho,,2023-06-30,,
129,OLIVIA RODRIGO,,,,VAMPIRE,ONE RECORDS / INTERSCOPE RECORDS,2023,32,,,,,,,
130,GALA,,,,FREED FROM DESIRE,BELIEVE / DO IT YOURSELF,2023,32,Molella,Phil Jay,Gala,Molella,1996-10-23,sample,3 ÉTOILES - Yanslo
131,SLIMANE,,,,DES MILLIERS DE JE T'AIME,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Yaacov Salah,Meïr Salah,Slimane,,2022-09-02,,
132,NINHO,,,,25 G,REC. 118 / JEFE PRODUCTIONS,2023,32,SVOnTheBeat,,Ninho,,2023-06-07,interpolation,Binks to Binks 7 - Ninho
133,NINHO,,,,RICH PORTER,REC. 118 / JEFE PRODUCTIONS,2023,32,Shayaa,Str8cash,Ninho,Shayaa,2023-06-30,,
134,DOJA CAT,,,,PAINT THE TOWN RED,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2023,32,Earl on the Beat,Karl Rubin,Doja Cat,DJ Replay,2023-08-04,sample,Walk On By - Dionne Warwick
135,ZOLA,,,,TOUTE LA JOURNÉE,SONY MUSIC ENTERTAINMENT / AWA,2023,32,Kore,Aurélien Mazin,Tiakola,Kore,2023-02-03,interpolation,No Scrubs - TLC
136,SLIMANE,,,,CHEZ TOI,CAPITOL MUSIC FRANCE / CAPITOL,2023,32,Yaacov Salah,Meïr Salah,Slimane,Claudio Capéo,2022-09-02,,
137,AYA NAKAMURA,,,,BABY,WARNER / REC. 118,2023,32,Shiruken Music,Maximilien Silva,Aya Nakamura,,2023-01-12,,
138,RIDSA,,,,DIS MOI TOUT,BELIEVE / PLAY TWO,2023,32,High P,,Ridsa,,2023-01-27,,
139,BENSON BOONE,PHILIPPINE LAVREY,,,IN THE STARS,WEA / WARNER RECORDS,2023,32,Jason Evigan,,Benson Boone,Jason Evigan,2022-04-29,,
140,TRAVIS SCOTT,,,,TELEKINESIS,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2023,32,Travis Scott,Kanye West,Travis Scott,Future,2023-07-28,sample,Arena - Wallis Lane
