classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
99,BRUNO MARS/ANDERSON .PAAK/SILK SONIC,,,,LEAVE THE DOOR OPEN,WARNER / AFTERMATH ENTERTAINMENT/ATLANTIC,2021,32,D’Mile,Bruno Mars,Brody Brown,D’Mile,2021-03-05,sample,Leave The Door Open - The Rapper Thailand
100,TOM ODELL,,,,ANOTHER LOVE,SONY MUSIC CATALOGUE / ITNO/COLUMBIA,2021,32,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
101,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2021,32,Vianney,,Vianney,,2020-08-21,,
102,LAYLOW,,,,IVERSON,SONY MUSIC ENTERTAINMENT,2021,32,,,,,,,
103,ONEREPUBLIC,,,,RUN,POLYDOR,2021,32,Tyler Spry,John Nathaniel,Tyler Spry,John Nathaniel,2021-05-05,,
104,TAYC,,,,DIS MOI COMMENT.,WARNER / WM FR AFFILIATED/PLAY TWO,2021,32,Nyadjiko,,Tayc,,2021-07-09,,
105,AMEL BENT,,,,"1,2,3",CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Renaud Rebillaud,,Vitaa,Dadju,2020-10-30,,
106,MARTIN GARRIX,,,,WE ARE THE PEOPLE,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2021,32,Martin Garrix,Giorgio Tuinfort,The Edge (Guitarist),Simon Carmody,2021-05-14,,
107,CALVIN HARRIS,,,,BY YOUR SIDE,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,32,Calvin Harris,,Jamie Scott,John Newman,2021-06-04,,
108,DJADJA,DINAZ,,,J'RENTRE PAS CHEZ MOI,BELIEVE / CARRÉ MUSIC,2021,32,Dennis Kör,,Dinaz,Djadja,2021-07-20,,
109,4.4.2,SOOLKING,HEUSS L’ENFOIRÉ,,MAL À LA TÊTE,SONY MUSIC ENTERTAINMENT / HYPER FOCAL / KDNR GROUP,2021,32,Zeg P,Dany Synthé,Heuss L’enfoiré,Soolking,2021-07-09,,
110,SAINT JHN,,,,ROSES,B1,2021,32,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
111,REGARD,,,,RIDE IT,SONY MUSIC ENTERTAINMENT / B1 / MINISTRY OF SOUND,2021,32,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
112,DJADJA,DINAZ,,,À CŒUR OUVERT,BELIEVE / CARRÉ MUSIC,2021,32,Léo Brousset,DJ Erise,Dinaz,Djadja,2021-02-24,,
113,LOUANE,,,,AIMER À MORT,ISLAND DEF JAM,2021,32,P3GASE,,Louane,,2020-10-23,,
114,MAÎTRE GIMS,,,,ONLY YOU,SONY MUSIC ENTERTAINMENT / PLAY TWO,2021,32,Young Bouba,Fux (FRA),Dhurata Dora,GIMS,2021-05-28,,
115,MASKED WOLF,,,,ASTRONAUT IN THE OCEAN,WARNER / ELEKTRA (NEK),2021,32,Tyron Hapi,,Masked Wolf,Tyron Hapi,2019-06-06,sample,10 Band Lick - YungManny
116,NAPS,,,,6.3,BELIEVE / OK MANY INDUSTRIE / 13ÈME ART MUSIC,2021,32,DIIAS,,Ninho,Naps,2020-02-20,,
117,WEJDENE,,,,JE T’AIME DE OUF,VIRGIN RECORDS FRANCE / VIRGIN RECORDS,2021,32,Boumidjal,HoloMobb,Feuneu,Wejdene,2021-04-09,interpolation,SUMMER 2021 - L.E.J
118,BAD BUNNY,JHAY CORTEZ,,,DÁKITI,RIMAS ENTERTAINMENT LLC,2021,32,La Paciencia,Tainy,Nydia Laner,Mora,2020-10-30,sample,Bad Guy - Tom MacDonald
119,FAOUZIA (,JOHN LEGEND),,,MINEFIELDS,WARNER / ATLANTIC RECORDS,2021,32,Johnny Goldstein,,Jeff Halavacs,Johnny Goldstein,2020-11-05,interpolation,Minefields (demo) - Faouzia
120,OZUNA,DOJA CAT,SIA,,DEL MAR,AURA MUSIC CORP.,2021,32,Yazid Rivera,Hi Music Hi Flow,Yazid Rivera,Legazzy,2020-09-04,interpolation,Precious - Sia
121,NAZA,NISKA,,,JOLI BÉBÉ,CAPRICAROLESQUE,2021,32,DJ Erise,Latimer,Niska,Naza,2020-09-11,,
122,BILLIE EILISH,,,,BAD GUY,POLYDOR / UNIVERSAL MUSIC,2021,32,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
123,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2021,32,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
124,J. BALVIN,,,,IN DA GETTO,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,32,Skrillex,Tainy,J Balvin,Skrillex,2021-07-02,sample,Ina Di Ghetto - Yung GreenEyez
125,GAULLIN,JULIAN PERRETTA,,,SEVEN NATION ARMY,SONY MUSIC ENTERTAINMENT / SONY MUSIC ENTERTAINMENT/B1,2021,32,Gaullin,,Julian Perretta,,2021-05-14,,
126,HATIK,,,,ÉTERNEL,WARNER / WM FR AFFILIATED/PLAY TWO,2021,32,Medeline,ILLNGHT,Hatik,,2021-03-12,,
127,SOPRANO,,,,DINGUE,WARNER / REC. 118,2021,32,Djaresma,,Soprano,,2021-06-24,interpolation,Take on Me - a-ha
128,L'ALGERINO,,,,SAPAPAYA,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Skalpovich,,JuL,SCH,2021-05-14,,
129,GRAND CORPS MALADE,,,,MAIS JE T'AIME,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,32,Camille Lellouche,,Camille Lellouche,Grand Corps Malade,2020-06-19,,
130,NIRO,,,,MILLENIALS,AMBITION MUSIC,2021,32,LexNour Beats,,Niro,,2021-07-16,,
131,TIAKOLA,,,,POUSSE TOI,IDOL / BOOSKA-P,2021,32,Junior Alaprod,Josh (FRA),Tiakola,,2021-05-27,,
132,24KGOLDN,IANN DIOR,,,MOOD,RECORDS/COLUMBIA,2021,32,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
133,LAYLOW,,,,WINDOW SHOPPER PART. 2,SONY MUSIC ENTERTAINMENT,2021,32,Ikaz Boi,Clyde P,Laylow,Hamza,2021-07-16,sample,Window Shopper - 50 Cent
134,THE KID LAROI,,,,WITHOUT YOU,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,32,Blake Slatkin,Omer Fedi,Billy Walsh,Blake Slatkin,2020-11-06,sample,Lost You - JayBZY!
135,ATB,,,,YOUR LOVE,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,32,Yhonny Atella Rivero,Julio Galindez,Kiddo A.I.,Andrés Saavedra,2024-11-04,,
136,HOSHI,,,,ET MÊME APRÈS JE T'AIMERAI,SONY MUSIC ENTERTAINMENT / JO & CO,2021,32,Bereshhet Productions,,Hoshi (FRA),,2021-03-17,,
137,NAPS,,,,EN DÉTENTE,BELIEVE / ALL POINTS,2021,32,Zeg P,,Naps,,2019-06-28,,
138,TIËSTO,,,,THE BUSINESS,WEA / ATLANTIC RECORDS,2021,32,Anton Rundberg,Tiësto,Anton Rundberg,Julia Karlsson,2020-09-25,sample,Gazo x Tiësto - Die For The Business (Komodo mashup) - Komodo (Producer)
139,SDM,,,,DADDY,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Bramsito,Trent 700,Booba,SDM,2021-04-08,,
140,LAYLOW,,,,STUNTMEN,SONY MUSIC ENTERTAINMENT,2021,32,Sofiane Pamart,Mingo4u,Wit. (FRA),Alpha Wann,2021-06-14,,
141,TROIS CAFÉS GOURMANDS,,,,À NOS SOUVENIRS,WARNER / WM FR AFFILIATED/PLAY TWO,2021,32,,,Sébastien Gourseyrol,,2017-07-02,,
142,POP SMOKE,,,,DIOR,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,32,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
143,DA UZI,FREEZE CORLEONE,,,27,WARNER / REC. 118,2021,32,Amine Farsi,Flem,Freeze Corleone,​DA Uzi,2021-07-21,,
144,CAMILA CABELLO,,,,DON'T GO YET,SONY MUSIC ENTERTAINMENT / EPIC,2021,32,,,,,,,
145,SOFIANE,,,,ATTRAPE-MOI SI TU PEUX,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Zeg P,Seezy,Sofiane,,2021-05-14,,
146,HATIK,,,,ANGELA,LOW WOOD,2021,32,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
147,BTS,,,,BUTTER,BIGHIT MUSIC / BIGHIT MUSIC / HYBE,2021,32,Ron Perry,Rob Grimaldi,Ron Perry,Sebastian Garcia,2021-05-21,sample,Smooth Romance - Ph0ton
148,GAZO,,,,KASSAV,SONY MUSIC ENTERTAINMENT / BSB PROD,2021,32,Scar (FRA),Nardey,Gazo,Tiakola,2021-01-14,interpolation,Drill FR 4 - Gazo
149,NEJ,,,,MA COLOMBE,BELIEVE / MIEL NOIR,2021,32,BeatzbyDB,Prodby106,Nej’,,2021-06-18,,
150,AVA MAX,,,,EVERYTIME I CRY,WARNER / ATLANTIC RECORDS,2021,32,Sean Myer,Cirkut,Carol Ades,Ava Max,2021-06-08,sample,EveryTime I Cry - VАNGAL
151,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2021,32,Kozbeatz,,Ninho,,2019-02-21,,
152,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2021,32,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
153,GAZO,,,,EUPHON,BSB PROD,2021,32,Dallas,,Gazo,Dallas,2021-02-26,interpolation,Grimey - Kalash
154,NATHAN EVANS,,,,WELLERMAN,CAROLINE FRANCE / UNIVERSAL MUSIC,2021,32,Nathan Evans,,Nathan Evans,,2021-04-09,,
155,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2021,32,,,,,,,
156,KOBA LAD,,,,TUE ÇA,CAPITOL MUSIC FRANCE / MILLENIUM,2021,32,Junior Alaprod,,SDM,Guy2Bezbar,2021-06-04,,
157,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
158,NEKFEU,,,,ON VERRA,POLYDOR / SEINE ZOO,2021,32,BLV,,Nekfeu,,2015-05-01,interpolation,So High (Blacc Hollywood) - Wiz Khalifa
159,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2021,32,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
160,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2021,32,,,,,2011-08-16,,
161,AMEL BENT,CAMÉLIA JORDANA,VITAA,,MA SŒUR,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Renaud Rebillaud,,Vitaa,Renaud Rebillaud,2021-05-27,,
162,LANDY,,,,MÉDUSA,109 RECORD,2021,32,DMS (FRA),WMK,Landy,,2020-12-18,,
163,4 NON BLONDES,,,,WHAT'S UP?,POLYDOR / INTERSCOPE RECORDS,2021,32,David Tickle,,Linda Perry,,1992-10-13,sample,1992 - The Hood Internet
164,HORNET LA FRAPPE,,,,KEDABA,WARNER / REC. 118,2021,32,BBP,Djam Chow,Hornet La Frappe,,2021-07-02,,
165,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2021,32,BDR,,Dinaz,Djadja,2016-05-06,,
166,NINHO,,,,MAMAN NE LE SAIT PAS FEAT NISKA,REC. 118 / MAL LUNE MUSIC,2021,32,,,,,2019-03-22,,
167,LAYLOW,,,,UNE HISTOIRE ETRANGE,SONY MUSIC ENTERTAINMENT,2021,32,Selman,Sofiane Pamart,Laylow,,2021-07-16,interpolation,Touch - Daft Punk
168,FRÉRO DELAVEGA,,,,LE CHANT DES SIRÈNES,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Thierry De Cara,Manu larrouy,,,2014-08-08,,
169,FRANGLISH,,,,MY SALSA,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Nyadjiko,,Tory Lanez,Franglish,2020-06-12,interpolation,Still Not a Player - Big Pun
170,DINOS,,,,NO LOVE,CAPITOL MUSIC FRANCE / SPKTAQLR,2021,32,Twenty9,,Marie Plassard,Dinos,2019-11-29,interpolation,Indépendants - Booba
171,WERE VANA,,,,BOMBARDÉ,WARNER / WM FR AFFILIATED/PLAY TWO,2021,32,,,,,,,
172,KEEN'V,,,,JE GARDE LE SOURIRE,WARNER / PARLOPHONE (FRANCE),2021,32,,,Keen’V,,2021-03-05,,
173,THE WEEKND,,,,I FEEL IT COMING,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,32,Daft Punk,The Weeknd,Doc McKinney,Cirkut,2016-06-24,sample,Shape of Now - DJ Earworm
174,SHAKIRA,,,,DON'T WAIT UP,SONY MUSIC ENTERTAINMENT / SONY MUSIC LATIN,2021,32,Shakira,Ian Kirkpatrick,Emily Warren,Ian Kirkpatrick,2021-07-16,,
175,JÉRÉMY FREROT,,,,UN HOMME,BELIEVE / LA FINCA SOUS LICENCE EXCLUSIVE 6&7,2021,32,,,Laurent Lamarca,Vincha,2020-11-25,,
176,JUL,,,,TEREZA,BELIEVE / D'OR ET DE PLATINE,2021,32,JuL,,JuL,,2021-06-25,,
177,MAES,,,,DYBALA,CAPITOL MUSIC FRANCE / MILLENIUM,2021,32,Trent 700,Chady,JuL,Maes,2020-01-17,,
178,HIRO,NINHO,,,A DÉCOUVERT,URBAN,2021,32,John Scorp,Dopryn Wilson,Hiro,Ninho,2019-04-19,,
179,JUL,,,,LE BOUTON,BELIEVE / D'OR ET DE PLATINE,2021,32,JuL,,JuL,,2021-06-24,,
180,KENDJI GIRAC,,,,EVIDEMMENT,ISLAND DEF JAM,2021,32,Renaud Rebillaud,,Renaud Rebillaud,Vianney,2020-10-09,,
181,DADJU,,,,GRAND BAIN,POLYDOR,2021,32,MKL,,Ninho,Dadju,2020-06-19,,
182,COLDPLAY,,,,HIGHER POWER,WEA / PARLOPHONE,2021,32,Max Martin,Oscar Holter,Guy Berryman,Jonny Buckland,2021-05-07,,
183,FREEZE CORLEONE,,,,FREEZE RAËL,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2021,32,Flem,,Freeze Corleone,,2020-09-11,interpolation,Le Big & Le Big - Bon Chance
184,QUEEN,,,,BOHEMIAN RHAPSODY,CAROLINE FRANCE / UNIVERSAL MUSIC,2021,32,,,,,,,
185,CÉLINE DION,,,,J'IRAI OÙ TU IRAS,COLUMBIA,2021,32,Jean-Jacques Goldman,,Jean-Jacques Goldman,,1995-03-30,,
186,GIMS,DADJU X SLIMANE,,,BELLE,SONY MUSIC ENTERTAINMENT / PLAY TWO,2021,32,Renaud Rebillaud,,Riccardo Cocciante,Luc Plamondon,2021-04-05,sample,Belle - Garou
187,KOBA LAD,,,,COFFRE PLEIN,CAPITOL MUSIC FRANCE / MILLENIUM,2021,32,Ken & Ryu,Heizenberg,Zed,Maes,2020-10-22,,
188,JUL,,,,SOUSOU,D'OR ET DE PLATINE,2021,32,JuL,,JuL,,2020-03-26,interpolation,Summer 2020 - L.E.J
189,LAYLOW,,,,VOIR LE MONDE BRULER,SONY MUSIC ENTERTAINMENT,2021,32,Sofiane Pamart,DJ Idem,Laylow,,2021-07-16,,
190,HEUSS L'ENFOIRÉ,,,,MOULAGA,BELIEVE / MIDI MIDI PRODUCTION/150 PROD,2021,32,Zeg P,DJ Wiils,JuL,Heuss L’enfoiré,2019-12-13,sample,Moulaga - n1kiplugg
191,IMAGINE DRAGONS,,,,BELIEVER,POLYDOR / INTERSCOPE RECORDS,2021,32,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2017-02-01,sample,Novo Dono dos Miraculous - Venum Beats
192,JUL,,,,JE KILL AU MIC,BELIEVE / D'OR ET DE PLATINE,2021,32,Djee Beats,,JuL,,2021-06-25,,
193,INDOCHINE,,,,L'AVENTURIER,RCA GROUP / INDOCHINE RECORDS,2021,32,Patrick Chevalot,​Patrick Le Morvan,Nicola Sirkis,,1982-11-15,,
194,GREEN MONTANA,,,,EVIDEMMENT,CAPITOL MUSIC FRANCE / CAPITOL,2021,32,Seezy,Dany Synthé,SDM,Green Montana,2021-05-27,interpolation,Rule Number Five - SDM
195,SCH,FREEZE CORLEONE,,,MANNSCHAFT,REC118 / REC. 118,2021,32,Katrina Squad,SLK (Producer),Soso Maness,Freeze Corleone,2021-03-19,,
196,GRADUR,,,,NE REVIENS PAS,CAPITOL MUSIC FRANCE / MILLENIUM,2021,32,Zeg P,,Gradur,Heuss L’enfoiré,2019-11-22,sample,Blue - Poupie
197,SOSO MANESS,,,,PUTA MADRE,RCA GROUP,2021,32,Amine Edge,Thug Dance,JuL,Soso Maness,2021-06-04,,
198,ZKR,,,,FREESTYLE 5MIN #11,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,32,SS10,Keskia (Music Producer),Zkr,,2021-06-30,,
199,JUL,,,,LIMITLESS,BELIEVE / D'OR ET DE PLATINE,2021,32,Stef Becker,,JuL,,2021-06-25,,
200,DAMSO,,,,911,TRENTE-QUATRE CENTIMES,2021,32,Saint DX,Benjay,Damso,,2020-09-18,interpolation,SUMMER 2021 - L.E.J
1,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,33,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
2,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2021,33,Le Side,,OBOY,,2021-07-02,,
3,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2021,33,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
4,SOSO MANESS,,,,PETROUCHKA,RCA GROUP,2021,33,Junior Alaprod,,PLK,Soso Maness,2021-06-04,interpolation,SUMMER 2021 - L.E.J
5,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC,2021,33,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
6,KUNGS,,,,NEVER GOING HOME,ISLAND DEF JAM,2021,33,Boys Noize,Kungs,MNDR,Peter Wade,2021-05-21,interpolation,Idol - Mind Enterprises
7,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,33,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
8,SHOUSE,,,,LOVE TONIGHT,HELL BEACH,2021,33,Shouse,,Jack Madin,Ed Service,2017-12-14,sample,Du-Bye - Digga D
9,POLO,PAN,,,ANI KUNI,VIRGIN RECORDS FRANCE / EKLER'O'SHOCK,2021,33,,,,,2021-05-07,,
10,JUL,,,,"PIC ET PIC, ALCOOL ET DRAME",BELIEVE / D'OR ET DE PLATINE,2021,33,Nass Prod,,JuL,,2021-06-25,,
11,DADJU,ANITTA,,,MON SOLEIL,POLYDOR,2021,33,Nyadjiko,,Anitta,Dadju,2021-06-03,,
12,LIL NAS X,,,,INDUSTRY BABY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,33,,,,,,,
13,MÅNESKIN,,,,BEGGIN',SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2021,33,Måneskin,Lucio Fabbri,Peggy Farina,Bob Gaudio,2017-12-08,sample,Beggin (Intro) - Bos Flip
14,REIK,ROCCO HUNT,ANA MENA,,A UN PASO DE LA LUNA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,33,Andrés Torres,El Dandee,Rocco Hunt,Andrés Torres,2021-03-23,,
15,LIL NAS X,,,,MONTERO,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,33,Take a Daytrip,,Lil Nas X,,,,
16,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,33,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
17,ALONZO,,,,LA SELEÇAO,ISLAND DEF JAM / ONLY PRO,2021,33,JuL,,Naps,JuL,2021-03-26,,
18,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2021,33,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
19,JUSTIN WELLINGTON,,,,IKO IKO,SONY MUSIC ENTERTAINMENT / B1,2021,33,Matthew Adcock,,Barbara Hawkins,James Crawford,2019-06-03,sample,Bowser Chef SML - Tuah Boys
20,NO LIMIT,BOSH,HEUSS L'ENFOIRÉ,,OLA OLA OLA,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2021,33,Abiola Sani Agatha,DJ Wiils,Heuss L’enfoiré,Bosh,2021-07-30,,
21,JUL,,,,ALORS LA ZONE,BELIEVE / D'OR ET DE PLATINE,2021,33,SMR (FRA),,JuL,,2021-06-07,,
22,MHD,,,,AFRO TRAP PART. 11,CAPITOL MUSIC FRANCE / CAPITOL,2021,33,S2keyz,,MHD,,2021-05-27,,
23,NO LIMIT,ORELSAN,NINHO,,MILLIONS,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD/EPIC,2021,33,Skread,Phazz,Ninho,OrelSan,2021-06-18,,
24,DUA LIPA,DABABY,,,LEVITATING,WARNER / WARNER RECORDS,2021,33,,,,,,,
25,TAYC,,,,LE TEMPS,WARNER / WM FR AFFILIATED/PLAY TWO,2021,33,Tayc,Nyadjiko,Tayc,,2021-02-26,interpolation,SUMMER 2021 - L.E.J
26,DOJA CAT,,,,KISS ME MORE,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,33,Yeti Beats,Rogét Chahayed,Carter Lang,Doja Cat,2021-04-09,sample,​call me - ‍xaev
27,THE WEEKND,,,,TAKE MY BREATH,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,33,The Weeknd,Oscar Holter,Oscar Holter,Belly,2021-08-06,sample,damn! we got it bad: you’ll never guess what happens next - leroy
28,STRANGE FRUITS MUSIC,LUJAVO,NITO-ONNA,,CALABRIA,WARNER / STRANGE FRUITS,2021,33,,,,,,,
29,THERAPIE TAXI,,,,ETÉ 90,WAGRAM / PANENKA MUSIC,2021,33,Vincent Duteuil,Zaoui,,,2021-01-08,,
30,MHD,,,,POLOLO,CAPITOL MUSIC FRANCE / CAPITOL,2021,33,Washy,StillNaS,Tiakola,MHD,2021-07-14,,
31,GRADUR,FRANGLISH,,,TRUCS DE CHOSES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,33,Young Bouba,,Gradur,Franglish,2021-07-30,,
32,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,33,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
33,KENDJI GIRAC,,,,BEBETO,ISLAND DEF JAM,2021,33,Renaud Rebillaud,,Vitaa,Soolking,2020-10-09,,
34,CLARA LUCIANI,,,,LE RESTE,ROMANCE MUSIQUE,2021,33,Sage,Pierrick Devin,Sage,Clara Luciani,2021-04-09,,
35,MARWA LOUD,,,,BIMBO,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,33,Boumidjal,,Moha K,Marwa Loud,2021-05-21,sample,Milkshake - Kelis
36,TRINIDAD CARDONA,,,,DINERO,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,33,D’Mile,Willstrumentals,D’Mile,Willstrumentals,2017-06-22,,
37,JUSTIN BIEBER,,,,PEACHES,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,33,HARV,Shndō,Justin Bieber,watt,2021-03-19,sample,Shaun King Is Not Seeing Heaven - Ghais Guevara
38,LAYLOW,,,,R9R-LINE,SONY MUSIC ENTERTAINMENT,2021,33,BKH,,Damso,Laylow,2021-07-16,,
39,GAZO,,,,HAINE&SEX,BSB PROD,2021,33,Selecta Killa,,Gazo,Selecta Killa,2021-02-26,,
40,AYA NAKAMURA,,,,BOBO,WARNER / REC. 118,2021,33,Some-1ne,,Aya Nakamura,,2021-05-27,sample,# pour la vie - Kasper 939
41,NAPS,,,,LA DANSE DES BANDITS,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,33,Nass Brans,PMR,SCH,Naps,2021-04-02,,
42,RITON,,,,FRIDAY,SONY MUSIC ENTERTAINMENT / MINISTRY OF SOUND RECORDINGS,2021,33,Dopamine,Riton,Renny Wilson,Hugh Brankin,2021-01-15,sample,Push the Feeling On - Nightcrawlers
43,IMAGINE DRAGONS,,,,FOLLOW YOU,POLYDOR / INTERSCOPE RECORDS,2021,33,Joel Little,,Dan Reynolds,Wayne Sermon,2021-03-12,,
44,MAROON 5,,,,BEAUTIFUL MISTAKES,POLYDOR,2021,33,Andrew Goldstein,blackbear,Adam Levine,blackbear,2021-03-03,interpolation,Beautiful Mistakes (blackbear version) - blackbear
45,LETO,,,,MOZART CAPITAINE JACKSON,WARNER / REC. 118,2021,33,Scvrla,Raed (FRA),Leto,Scvrla,2022-02-16,,
46,DUA LIPA,,,,FEVER,WARNER / WARNER RECORDS,2021,33,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
47,MOHA K,,,,VROUM VROUM,WLAB,2021,33,Loïc Sainte-Rose,DJ Mike One,Moha K,,2021-03-26,,
48,JOÉ DWÈT FILÉ,,,,JOLIE MADAME,SONY MUSIC ENTERTAINMENT / DF EMPIRE,2021,33,Joé Dwèt Filé,,Ronisia,Joé Dwèt Filé,2021-04-09,interpolation,​​sous à faire - Hatik
49,KORE,NINHO,,,MON POTO,RCA GROUP / AWA/RCA,2021,33,NASKID,Aurélien Mazin,Ninho,,2021-03-12,,
50,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,33,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
51,SCH,JUL,,,MODE AKIMBO,REC118 / REC. 118,2021,33,Zeg P,,JuL,SCH,2021-03-19,interpolation,Quoi - SCH
52,DUA LIPA,,,,LOVE AGAIN,WEA / WARNER RECORDS,2021,33,KOZ,Stuart Price,Irving Wallman,Max Wartell,2020-03-27,sample,Your Woman - White Town
53,TRAVIS SCOTT,HVME,,,GOOSEBUMPS,SONY MUSIC ENTERTAINMENT / B1/EPIC,2021,33,Cardo Got Wings,CuBeatz,Travis Scott,Kendrick Lamar,2016-09-02,sample,Don’t Tell Me - PARTYNEXTDOOR
54,DOJA CAT,,,,WOMAN,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,33,Linden Jay,Yeti Beats,Aynzli Jones,Jidenna,2021-06-25,sample,GO GO [Label Mix] - SkidKiller
55,BONEY M.,,,,RASPUTIN,SONY MUSIC ENTERTAINMENT / NITRON MUSIC,2021,33,Frank Farian,,George Reyam,Fred Jay,1978-08-28,sample,Mega Mix: Rivers of Babylon/Sunny/Daddy Cool/Ma Baker/Rasputin - Boney M.
56,LAYLOW,,,,SPECIAL,SONY MUSIC ENTERTAINMENT,2021,33,Purple Airlines,,L. LaBorde,,2020-08-21,,
